protein_ID	D_3_logFC_23	D_5_logFC_23	D_7_logFC_23	D_9_logFC_23	D_11_logFC_23	D_13_logFC_23	D_3_ChiSq.pval_23	D_5_ChiSq.pval_23	D_7_ChiSq.pval_23	D_9_ChiSq.pval_23	D_11_ChiSq.pval_23	D_13_ChiSq.pval_23	D_3_adj.ChiSq.pval_23	D_5_adj.ChiSq.pval_23	D_7_adj.ChiSq.pval_23	D_9_adj.ChiSq.pval_23	D_11_adj.ChiSq.pval_23	D_13_adj.ChiSq.pval_23	gene	type
CHOYP_LOC100497129.3.8.m.32060	-1.12498740675003	-0.104600607204167	-0.249182226345064	-0.0401039229954439	-0.132658686133512	0.039013088477998	1.56736091574293e-10	0.71118179855757	0.477486307689599	0.907498932404957	0.776985852698943	0.93694604246523	2.57674134548137e-07	0.971021389430923	0.997624329922123	0.965019522363774	0.896867083510058	0.960910351723542	SSPO.3.8.m.32060	protein
CHOYP_LOC100497129.6.8.m.41866	-1.23319933489913	-0.22864187114754	-0.256959576936783	-0.46592126102753	-1.0961328101084	0.521164783615379	9.84413556027111e-11	0.487112158431615	0.555784498099412	0.317079387981934	0.153706204273878	0.454746737610585	2.02296985763571e-07	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.915324501700265	SSPO.6.8.m.41866	protein
CHOYP_LOC100497129.7.8.m.41875	-1.1905757483776	-0.074853263810116	-0.2876563741597	-0.0757278327261659	-0.173300670630858	0.29877236227893	8.05264618726496e-12	0.789915211135135	0.409180222730404	0.825400739787269	0.710250062928987	0.53179740009254	2.2064250553106e-08	0.971021389430923	0.997624329922123	0.940454783919857	0.896867083510058	0.915324501700265	SSPO.7.8.m.41875	protein
CHOYP_LOC100533294.1.3.m.35108	0.163505090841783	0.256708705657161	0.24311402619786	0.301941217841393	1.03694178599894	0.363658714492941	0.281729688604777	0.105082701049336	0.107468128143186	0.0540998259698748	9.72671987181157e-10	0.0180220741935795	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	5.71097409616365e-07	0.915324501700265	CALR.1.3.m.35108	protein
CHOYP_LOC100533294.2.3.m.36820	0.154939166827374	0.153522673345306	0.202472041700514	0.29746589099479	0.953582949518251	0.422600949131788	0.358342731830555	0.370226408233134	0.217769142847444	0.0799901156119963	7.03908231800656e-07	0.0124543154503003	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.000206647345192907	0.915324501700265	CALR.2.3.m.36820	protein
CHOYP_LOC100533447.2.3.m.44496	0.272001165581439	0.121412129810977	-0.198016775696494	0.140349293312463	0.370731566035417	0.225115320553622	0.0856308036378234	0.402461303409964	0.150774464541479	0.312338795530329	0.0138096079665056	0.131897981730284	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.391430956843711	0.915324501700265	IFEA.2.3.m.44496	protein
CHOYP_LOC100567114.1.1.m.39091	4.5077282254195	0.26362113995713	0.289867794897602	-0.0260090931096579	-0.629814805885861	0.691089785057692	8.37767930770527e-06	0.526481510341842	0.474451066484303	0.954311105181598	0.381284096527322	0.146770412028604	0.00237463875549439	0.971021389430923	0.997624329922123	0.97763376920913	0.775084662365426	0.915324501700265	ITIH4.1.1.m.39091	protein
CHOYP_LOC100633077.1.4.m.4444	-0.299626696638107	-0.146179710955567	0.135357845841977	0.170086584518563	0.144181519225312	-0.263106525329185	0.366184675453959	0.696035594449083	0.701128266066068	0.662236807638886	0.724589416260435	0.552940041039842	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.896867083510058	0.915324501700265	NXN	protein
CHOYP_LOC100636493.1.1.m.65727	0.454463075319309	-0.0867190876404642	0.0775253521587196	0.0714798412564885	-0.170941397756936	-0.162739566799413	0.000106648657228082	0.39089617515451	0.411974552977609	0.493226618206236	0.267015847914122	0.208739333662913	0.017890856375813	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.915324501700265	FAT4.1.1.m.65727	protein
CHOYP_LOC100699383.1.1.m.63490	0.0359763351463327	0.163504788177049	0.145799592563623	0.019505566142711	0.117847371411851	0.653615079639028	0.896440353861918	0.497651221652985	0.573835316647239	0.936361011662692	0.607212420369752	0.0449477937765981	0.972056752910786	0.971021389430923	0.997624329922123	0.966894670166965	0.862350742128432	0.915324501700265	TCTP	protein
CHOYP_LOC100876515.1.2.m.37063	0.277161872637349	-0.0854917842564635	-0.22712434739602	-0.380909324334645	-1.73356273072369	-2.2723843389172	0.282730168440936	0.727551662331017	0.381672914873424	0.18161667546836	0.00318926284252907	0.000242579759129711	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.164878871481692	0.0664668540015408	SYNE1.1.2.m.37063	protein
CHOYP_LOC100876515.2.2.m.54514	0.313956482022817	-0.112511998190172	-0.229553419596131	-0.455560749421809	-1.87374038877195	-2.11626513699991	0.213042896027802	0.637503927845811	0.356248129120153	0.0981120619950388	0.00121482930839778	0.000241427928754908	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.083187655569175	0.0664668540015408	SYNE1.2.2.m.54514	protein
CHOYP_LOC100893889.2.2.m.64935	-0.123776861238689	0.171341282409014	-0.0256340308303269	0.0127545241516316	0.475154753715682	0.285833306571432	0.621786115793913	0.546424429134461	0.932451127904759	0.966373400293529	0.147493414040322	0.362070118419505	0.972056752910786	0.971021389430923	0.997624329922123	0.984279674956717	0.775084662365426	0.915324501700265	MLRA	protein
CHOYP_LOC100901947.1.1.m.7834	-0.884589197359263	0.143326906239418	3.32800292378437	2.32762786150504	1.29618461267036	0.106127284336535	0.611090211873347	0.943972485749718	0.000119242102344036	0.108545841866197	0.511254141039579	0.935758114167742	0.972056752910786	0.971021389430923	0.0816808401056648	0.940454783919857	0.775084662365426	0.959931573500417	CMC	protein
CHOYP_LOC101072646.1.1.m.8800	0.115410802640737	-0.499121089142499	-0.0199203796359342	-0.42621155122556	-0.363739945732015	0.00519837548575364	0.707370732800502	0.0821176206115067	0.942003539116642	0.0933050036456482	0.270459679110563	0.989170813977771	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.990255034818814	ATPD	protein
CHOYP_LOC101173335.2.4.m.33982	2.05031577441885	0.259840914965843	-0.0736523635737232	-0.171177995466398	-0.854757285404377	-1.18017690082011	1.44252805815397e-08	0.178247736521303	0.627029871879624	0.285471799201692	0.00153005904287903	1.79331656283833e-06	1.48219757975321e-05	0.971021389430923	0.997624329922123	0.940454783919857	0.0952809494883759	0.00122842184554426	CO6A3	protein
CHOYP_LOC373275.6.7.m.57854	-0.265767892622069	0.0262186032405536	-0.0836279740512218	-0.0433947829104895	-0.819292604749573	-0.337765077614494	0.0177732841802638	0.828627016249737	0.497499412874531	0.744302101726717	5.74953174313603e-05	0.0555444686984445	0.820766269448139	0.971021389430923	0.997624329922123	0.940454783919857	0.00880532958866895	0.915324501700265	TBB.6.7.m.57854	protein
CHOYP_LOC551931.1.1.m.9934	0.0829893249483602	-0.0631239712280083	-0.067925752546766	-0.123033547504522	-3.37624072930113	-0.941178430441822	0.786074054592305	0.841443476093307	0.835309620272444	0.722497290706806	5.33368195986167e-05	0.0678382443367325	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.00843132032885826	0.915324501700265	PCY2	protein
CHOYP_LOC575203.6.6.m.30705	0.0181136012858225	0.0838258944907562	-0.0278725030263276	-0.0443409158819152	-0.395693091967305	-0.165546039771131	0.93326290887699	0.685633553547933	0.899740795851203	0.848968646731523	0.220046877062555	0.574981252442661	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.915324501700265	CATL	protein
CHOYP_LOC576511.1.1.m.53180	0.147832280333114	-0.0844790112833937	0.109168321861114	-0.200751110849746	-1.77420471522104	-0.485787977026389	0.493925926792134	0.707582487318361	0.623866707900216	0.440134238158334	9.09478783129885e-05	0.176585972351172	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.0122555993398814	0.915324501700265	CP135	protein
CHOYP_LOC657674.1.1.m.21821	-0.884589197359263	0.728289406960574	4.17599983033932	-0.257334639216113	2.88114711339152	-0.630838309829671	0.611090211873347	0.576236691191092	9.25204854714659e-05	0.844878710300824	0.0421934346677768	0.598321353154219	0.972056752910786	0.971021389430923	0.0816808401056648	0.940454783919857	0.687413886811249	0.915324501700265	ITB1.1.1.m.21821	protein
CHOYP_LOC658201.1.1.m.42880	0.02614346454365	0.189869492176448	-0.0580555085227044	0.0608413208101419	0.493221459729916	0.226421518054247	0.928911628577984	0.463319547976399	0.81513614153192	0.80303595915981	0.060302920853879	0.397415533049335	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.915324501700265	IFEA.1.1.m.42880	protein
CHOYP_LOC659512.1.4.m.6122	0.317044663810388	0.0751554035978392	0.317276517191314	0.411692126293517	0.459683344953242	0.0433915289885718	0.308329662865152	0.769089479707309	0.228089598779004	0.146299737411801	0.175109479738781	0.897561365336897	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.946969355392161	FKB14	protein
CHOYP_LOC660560.1.4.m.31036	-0.191770706877438	-0.166357592893197	0.0591861653565733	-0.16111932395681	-1.52399434974483	-0.363357998964685	0.447213698732622	0.469380001459178	0.793359659653291	0.501239441682713	3.42894549744057e-05	0.289971250318559	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.00612737651933945	0.915324501700265	RL3	protein
CHOYP_LOC662543.1.1.m.39811	0.793482707753375	-0.856673093760582	-0.29877975263141	-0.300403361107999	2.03315020683657	-0.308910214942309	0.328570084066386	0.164033712703877	0.524801945565352	0.589803640972553	0.000287611877529447	0.543948015430373	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.0299261978897729	0.915324501700265	ITIH4.1.1.m.39811	protein
CHOYP_LOC752782.1.1.m.53937	0.108142802176699	0.236913313459146	-0.128625530031481	0.205407541531549	0.388978708342222	-0.183798294685378	0.194592300451756	0.00480495263036373	0.125175420725279	0.0199692514347603	0.000130519545729852	0.068797853522624	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.0157775097926379	0.915324501700265	ACT.1.1.m.53937	protein
CHOYP_LOC754102.1.1.m.57578	-0.604172713297233	-0.00691572934119478	-0.263315071976607	-0.087409637773801	-0.0796822893278035	-0.250493528716987	1.67630370485273e-05	0.964460756578679	0.096599472159836	0.638596086563493	0.760894908336052	0.262857687883187	0.00417552013754226	0.982387536440736	0.997624329922123	0.940454783919857	0.896867083510058	0.915324501700265	TBA	protein
CHOYP_MBCDH18.1.1.m.34344	-0.121109084679741	0.129042680233171	-0.022565219146891	0.24329050556374	0.099383905236655	-0.654202302895182	0.204197555014382	0.202692395296335	0.823999642754685	0.0359535304584561	0.642753449163999	0.000123166947047871	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.877682521882862	0.0421846793638957	FAT4.1.1.m.34344	protein
CHOYP_MLE.1.9.m.15462	-0.188742590518649	0.125404998242155	0.139341359760475	-0.0646895612737168	0.243717192776227	0.219784066132102	0.335136338629139	0.581065688404612	0.582048247487711	0.786879049600462	0.3070382376482	0.440564513067577	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.915324501700265	MLE	protein
CHOYP_MYO15.1.1.m.66281	0.736899179387008	-0.719169570010647	1.7065145470381	-0.350444043607595	-0.703815387329638	-1.11626513699991	0.14721005827912	0.179644600440244	0.000146920511916124	0.669267926891937	0.533125399399445	0.322516079707772	0.972056752910786	0.971021389430923	0.0858302877334162	0.940454783919857	0.796166999855847	0.915324501700265	MYO15	protein
CHOYP_MYS.7.7.m.44342	-0.209684571325308	0.272743314617227	0.213516908767487	0.254626030562136	0.618112707557724	0.0269570709029274	0.0381379088520577	0.0159989233854924	0.0639746463585786	0.0312276301377365	4.82983166756819e-07	0.837844689870507	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.00016542173461421	0.918369483840077	MYS	protein
CHOYP_MYSP.5.9.m.28124	0.0730171047597103	0.151334484840783	0.0439714366555393	0.293825153414305	0.443842235839449	0.16434189828183	0.417710205351835	0.0837548124613994	0.618002332236847	0.00173147289238501	0.000223327877153268	0.131654259090304	0.972056752910786	0.971021389430923	0.997624329922123	0.474423572513492	0.0251050970700026	0.915324501700265	MYSP.5.9.m.28124	protein
CHOYP_MYSP.8.9.m.44813	0.125606569746626	0.209030153290247	-0.166475641952125	0.338475243742036	0.911704580367489	0.738395499836049	0.299616428274293	0.0828594705218633	0.188758585279848	0.00661957359345494	3.95017608798951e-10	1.04273949525968e-08	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	2.8895076884669e-07	2.0846735883964e-05	MYSP.8.9.m.44813	protein
CHOYP_NEMVEDRAFT_V1G242065.1.1.m.21817	0.105662826089175	0.240514824933909	-0.165446957479631	0.260753017789881	0.542978377496945	0.27425004314486	0.372207423248047	0.0418100297701192	0.146827959931037	0.0318947762097878	0.000152247036902579	0.0414520369920325	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.0175439669799206	0.915324501700265	ACT.1.1.m.21817	protein
CHOYP_NEMVEDRAFT_V1G242153.2.4.m.15572	-1.46955169808042	-0.795272549096439	-0.86839428901913	-0.894764559831406	-0.288777888050794	-1.11626513699991	0.000569643753405535	0.116936835174223	0.228572465646626	0.196505669505188	0.806016838712095	0.322516079707772	0.0709465401968712	0.971021389430923	0.997624329922123	0.940454783919857	0.896867083510058	0.915324501700265	Y531	protein
CHOYP_OST48.1.1.m.43513	-0.469551698080419	-0.119707499594376	2.49150165606725	-0.257334639216114	0.881147113391519	-1.30891021494231	0.612538697975824	0.890974541513627	5.91502559044611e-05	0.782007378002136	0.416685436041562	0.401122562785746	0.972056752910786	0.971021389430923	0.0694593005049528	0.940454783919857	0.775084662365426	0.915324501700265	OST48	protein
CHOYP_PAN2.1.1.m.44690	0.115410802640737	-0.519638106483011	-0.0813880123533286	-0.479727060552561	-2.40425510547073	-0.274144796781632	0.707370732800502	0.0888675217593671	0.778999025771238	0.131609585263485	0.000321647229637704	0.478114082601685	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.0322527785420271	0.915324501700265	PAN2	protein
CHOYP_PAN2.1.1.m.44693	0.182524998499274	0.0120823729611654	-0.0544667130380398	0.415090702755382	1.16842906547199	0.594228245805103	0.472163489337492	0.961657110528265	0.821383292328272	0.0972573963882125	9.84325697820209e-06	0.011357580048191	0.972056752910786	0.979774596993348	0.997624329922123	0.940454783919857	0.00207465570155952	0.915324501700265	ACT.1.1.m.44693	protein
CHOYP_PCCA.2.2.m.45684	-0.158764160798257	-0.0119513192384924	-0.380948294212237	0.0993588738319255	-2.25840423900727	-1.98698212005495	0.593154602160596	0.968177189212398	0.213064756098878	0.764652920633381	0.000892119579977835	0.00196012284224664	0.972056752910786	0.982643184509259	0.997624329922123	0.940454783919857	0.0654752048876589	0.32882060741362	PCCA	protein
CHOYP_PDIA1.1.1.m.5297	0.0635718711211188	0.0272298413165473	0.0668288599761073	-0.0825602381124053	0.34349032744872	0.203643790250798	0.687009933662342	0.855374530326758	0.651410114066061	0.597372861010485	0.061415052093967	0.275304686653822	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.915324501700265	PDIA1	protein
CHOYP_PHUM_PHUM226120.5.7.m.43551	-0.292247166272509	-0.0207924735216887	-0.232084908297754	-0.39616234391343	-1.44528237373078	0.0970821447335277	0.129120881349109	0.923931109708428	0.295244185489559	0.0772438952955636	9.72617842968518e-05	0.70380752207204	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.0126903470939702	0.915324501700265	UNC22.5.7.m.43551	protein
CHOYP_PHUM_PHUM500930.1.1.m.21562	-0.213896822612222	0.806291918961847	-0.459588743451802	0.35564223767464	1.12625961122805	-0.196435485683897	0.489143844219784	0.0298723510206472	0.11426944210148	0.209718799592093	0.000980203548767013	0.623378442200781	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.0694592514729728	0.915324501700265	LAMC1	protein
CHOYP_PLOD3.1.1.m.41788	3.81585052078183	0.406361312073212	0.643504749512302	-1.25733463921611	0.296184612670363	-0.893872715663465	0.000780827824968216	0.640707276231189	0.292467668541846	0.270674289597757	0.771161270697085	0.440676943716391	0.0867351989356586	0.971021389430923	0.997624329922123	0.940454783919857	0.896867083510058	0.915324501700265	PLOD3	protein
CHOYP_PSMD2.3.3.m.59658	-0.127860348371627	0.0402334132753142	-0.128854751189098	-0.0961798474015323	-1.63455272489252	-0.091318779869682	0.647664565556557	0.882725988321293	0.644298115345799	0.746511215789817	0.0014851708698971	0.801217953686412	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.0936854845518068	0.918369483840077	PSMD2	protein
CHOYP_RCC1.1.1.m.15249	0.384597435456127	0.175035765966756	0.103372030251926	-0.388579172494366	-2.73356273072369	-0.996966208627569	0.216975067684715	0.562507468586942	0.735418172009932	0.259618133506997	0.000228894898996967	0.0646672989049752	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.0251050970700026	0.915324501700265	RCC1	protein
CHOYP_RN45S.2.5.m.14111	-0.0910400748266884	0.0230326725217056	0.117106141285754	-0.318735183880257	0.474521853928874	0.498444707115295	0.813759466953013	0.955929062878627	0.769854195465134	0.406850153189751	0.083252750302317	0.245161401292269	0.972056752910786	0.977938630598919	0.997624329922123	0.940454783919857	0.775084662365426	0.915324501700265	HEXP	protein
CHOYP_ROAA.3.6.m.39522	0.0223013982492564	0.0420435704022362	-0.0190161520658201	-0.0955835692195013	0.275122997142534	0.176516612227933	0.931429348001218	0.876406523940159	0.943644022183364	0.739315650125685	0.361868510428778	0.57843892457118	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.915324501700265	ROAA	protein
CHOYP_RS3A.4.15.m.15367	0.0292541588910229	-0.382134582733077	-0.147730507182025	-0.387395179780486	-0.307886710998498	0.262246486253817	0.90658421810341	0.0972406791206887	0.505934175613091	0.122056634180325	0.353568923653655	0.319895949471485	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.915324501700265	RS3A	protein
CHOYP_RS9.9.13.m.44486	4.97339179776831	0.0177960241555581	0.0456031930836476	-0.39673769588153	-1.16324700596693	0.106127284336535	9.5200915204311e-08	0.959172693548358	0.892571533801071	0.296317097637687	0.0619550175259634	0.83111223137309	6.5212626914953e-05	0.979730945004616	0.997624329922123	0.940454783919857	0.775084662365426	0.918369483840077	ELDP2	protein
CHOYP_S4A10.3.4.m.28397	0.115410802640737	1.72828940696057	2.77160957525999	2.13498278356265	-1.28877788805079	0.954124190891485	0.954878555779928	0.271057249702734	3.20435297669384e-06	0.0435037980684218	0.392638613775005	0.266037115616751	0.972056752910786	0.971021389430923	0.00526795629368467	0.940454783919857	0.775084662365426	0.915324501700265	S4A8	protein
CHOYP_SACS.4.17.m.32398	0.115410802640737	0.143326906239418	-0.99392517110299	1.9125903622262	3.29618461267036	2.69108978505769	0.954878555779928	0.943972485749718	0.566164979377365	0.217184998644807	0.000369438833447912	0.0547262225287744	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.0345089455788845	0.915324501700265	SACS	protein
CHOYP_SCP.8.12.m.57173	0.208520207032219	0.0322955938506739	-0.283431788297975	0.508200107146863	1.3836474539207	1.0944454792889	0.687288975435342	0.935709524502416	0.448218517662812	0.15742724602349	5.2137876800288e-05	0.00109431460519554	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.00840339896663466	0.219396733041642	SCP	protein
CHOYP_SMP_045300.1.1.m.927	-0.0651614430010836	-0.342099920930824	-0.17449741674481	-0.050883761748687	-2.51117030938724	-1.30891021494231	0.898528818737829	0.565909920022072	0.732600794248816	0.933167067758397	0.0571512884888665	0.235062392540099	0.972056752910786	0.971021389430923	0.997624329922123	0.966894670166965	0.775084662365426	0.915324501700265	ZASP	protein
CHOYP_SPTCA.1.2.m.1905	0.110057568146531	0.104594511750703	0.0204778940239834	0.0753855124220344	-0.554511443485543	-0.00867719115426624	0.375188073745819	0.375490349558505	0.861698246562723	0.545100394658147	0.00122659408692205	0.951463515647491	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.083187655569175	0.971797974480912	SPTCA.1.2.m.1905	protein
CHOYP_SPTCA.2.2.m.25615	0.115410802640737	0.133545885446832	0.0495764675335968	0.0793904575993301	-0.536420986502646	-0.00533314615200986	0.352842286638471	0.260136583575162	0.674244505471697	0.525057031164807	0.00179862014238306	0.970080002710652	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.107252191404054	0.978532043475465	SPTCA.2.2.m.25615	protein
CHOYP_SSPO.12.14.m.53188	-1.90695701038772	-0.856673093760582	-0.372436794356719	-0.388579172494366	0.881147113391519	1.27605228577885	3.58788495288065e-07	0.193003750286628	0.538239005799175	0.425424587641399	0.25070861144224	0.0830008263185907	0.000196616095417859	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.915324501700265	ZAN	protein
CHOYP_SYRC.1.2.m.36309	-0.00488343107697453	-0.170781684188645	0.00607482889701139	-0.19593409455197	-3.22737734338665	-3.0093499330834	0.986778218783347	0.591638617444446	0.984973280644875	0.554820522180794	0.000153669783765728	3.34678237190025e-05	0.991419366033982	0.971021389430923	0.997624329922123	0.940454783919857	0.0175439669799206	0.01375527554851	SYRC	protein
CHOYP_TBA1.2.9.m.9962	-0.273631488105162	-0.239289115347049	-0.19555903227264	0.212150644085106	0.267615460473592	0.0630585624446489	0.10814986345132	0.146392259177616	0.240131332274703	0.269765706969892	0.281672431218952	0.781885730767609	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.918369483840077	TBA3.2.9.m.9962	protein
CHOYP_TBA1.7.9.m.44107	-0.365369659673139	-0.0482281111744367	0.240295537226067	-0.0170203098824029	-0.126270358170964	-0.124947380099714	0.000618206355920495	0.656470709863376	0.0349835793182764	0.888443242274234	0.461273949955009	0.409078345438995	0.0742099957840357	0.971021389430923	0.997624329922123	0.954017433245487	0.775084662365426	0.915324501700265	TBA1	protein
CHOYP_TBA2.1.1.m.955	-0.502827852954717	-0.0979435253027194	-0.119456053186848	0.0419838839424571	-0.173300670630858	-0.327172421335037	4.65994965855928e-08	0.303033649955397	0.226605092840799	0.705475316017172	0.292790325274051	0.019614142929517	3.48225329030521e-05	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.915324501700265	TBA1A	protein
CHOYP_TBA3.1.1.m.5111	-0.572121431720967	0.0157768565189071	0.271535972125345	-0.0202954419152634	0.0591454153695139	-0.495788349665819	0.00223163020919822	0.931272303846873	0.165651801389673	0.921293909116334	0.855704837545883	0.048323690999406	0.201582421094608	0.971021389430923	0.997624329922123	0.966894670166965	0.896867083510058	0.915324501700265	TBA3.1.1.m.5111	protein
CHOYP_TBB2.2.2.m.53001	-0.233043586756812	0.0272298413165473	-0.0258092321227759	0.0156838551903018	-0.861356664316117	-0.146853456833336	0.0915534304835749	0.855374530326758	0.86476531060378	0.92232965090885	0.000620091590908044	0.46543453264442	0.972056752910786	0.971021389430923	0.997624329922123	0.966894670166965	0.0494869211384866	0.915324501700265	TBB4	protein
CHOYP_TBB4.1.1.m.40048	-0.125597296863058	-0.0540313253260072	0.0210251703629822	-0.215514463521486	-1.55467194802383	-0.56189095611218	0.380359283924261	0.704951368015928	0.886068268399862	0.1727108284851	2.01740971494949e-08	0.0107781898386197	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	9.75476932757928e-06	0.915324501700265	TBB.1.1.m.40048	protein
CHOYP_TBB4B.1.7.m.12262	-0.108468933302582	0.128680130275017	-0.0332514913090591	0.167345290295426	-0.692500074101803	-0.523309845525228	0.192715841509446	0.124116574473066	0.692227854081741	0.0844491805936944	9.07896197098884e-07	3.95392534437421e-05	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.000252337109527422	0.0154767934908362	TBB.1.7.m.12262	protein
CHOYP_TBB4B.7.7.m.63980	-0.214873844602252	0.0604338978910732	-0.0303539580577148	0.0747630879443264	-0.590687016872598	-0.443144790826373	0.0026797708957087	0.410921885595676	0.682232900455809	0.381263188627947	9.20938355939497e-07	6.94514182172867e-05	0.229455382945057	0.971021389430923	0.997624329922123	0.940454783919857	0.000252337109527422	0.0248213329454825	TBB.7.7.m.63980	protein
CHOYP_TITIN.19.19.m.66288	-0.218326594536258	-0.150404296817293	-0.274033090295725	-0.488660185322569	-1.49231128213593	-0.0543373878567106	0.333667210213798	0.542097602311676	0.291666960126685	0.0651834915958337	0.000801359210936144	0.861963613565852	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.0604327771916982	0.919219110471108	UNC22.19.19.m.66288	protein
CHOYP_TITIN.8.19.m.35861	-0.306415862300745	-0.0265980952028935	-0.176403222888387	-0.308215808218297	-1.48342531890434	-0.201995011025797	0.0971834765088813	0.899817518247411	0.399845082594406	0.178102863229661	0.000100981386413987	0.463896690782402	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.0128281616811246	0.915324501700265	TITIN.8.19.m.35861	protein
CHOYP_TLN1.4.4.m.33719	0.174038532611446	0.163135387319598	0.110097893440239	0.00569976661768123	-0.825121683551771	-0.736081469857008	0.203635008862208	0.236554891730135	0.421130217224263	0.968807418335084	7.78424490381979e-05	0.000149760989452713	0.972056752910786	0.971021389430923	0.997624329922123	0.986448281768165	0.0106644155182331	0.0473475128192808	TLN1	protein
CHOYP_TPP2.1.1.m.24017	0.173126300497025	-0.129691588166998	-0.123985711667363	-0.582174329523379	-2.22737734338665	-0.348438579128946	0.548252545937823	0.64482541504785	0.650903858008787	0.0593119502902358	6.34789621059807e-05	0.399430031995425	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.00915433453528354	0.915324501700265	TPP2	protein
CHOYP_TYRO.1.1.m.38876	2.4373388975281	0.416345400645834	0.0491435507888962	-0.409337732661164	-1.40425510547073	-2.47883521638462	2.1997538155771e-05	0.293926089731925	0.889115804321775	0.302303452828137	0.0594472282340475	0.0660441389194775	0.00531822834236582	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.915324501700265	TYRO	protein
CHOYP_U5S1.1.1.m.49230	0.00351792256984051	-0.107216555411179	-0.274033090295725	-0.171177995466399	-2.13677479460574	-0.272384338917195	0.988956712338113	0.676391509685141	0.291666960126685	0.53767085032453	0.000526838439312201	0.491681750518161	0.992458085144585	0.971021389430923	0.997624329922123	0.940454783919857	0.0439502935135052	0.915324501700265	U5S1	protein
CHOYP_VIGLN.1.2.m.34766	0.1528855080594	-0.0694794662678317	-0.0922272447147936	-0.0874096377738018	-0.857620723408672	-0.00078791957997737	0.351914194211788	0.664330352595387	0.565548333343984	0.586190651880176	0.000560510328437212	0.99697337638616	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.0460739489975388	0.997216008018282	VIGLN	protein
CHOYP_ZFR.1.1.m.57469	0.466883173142114	0.0308521769810053	-0.181552174278761	-1.43136403899116	-4.0961328101084	-1.2019950110258	0.189944707016225	0.925289434120358	0.581345014167499	0.00106075263186427	0.000118739428853718	0.044017187366529	0.972056752910786	0.971021389430923	0.997624329922123	0.363307776413514	0.014788456139054	0.915324501700265	ZFR	protein
