protein_ID,TempPC2,TimePC12,TimexTempPC12,D_3_adj.ChiSq.pval,D_3_ChiSq.pval,D_3_logFC,D_5_adj.ChiSq.pval,D_5_ChiSq.pval,D_5_logFC,D_7_adj.ChiSq.pval,D_7_ChiSq.pval,D_7_logFC,D_9_adj.ChiSq.pval,D_9_ChiSq.pval,D_9_logFC,D_11_adj.ChiSq.pval,D_11_ChiSq.pval,D_11_logFC,D_13_adj.ChiSq.pval,D_13_ChiSq.pval,D_13_logFC,Entry,Entry_name,evalue,type
CHOYP_contig_009176.m.10652,0.0285574519098202,0.0421556955663555,NA,0.979445546193914,0.303094968558113,-0.27837757791875,0.967036679485888,0.176717451023843,0.373507469605598,0.949671592008509,0.417648377409169,0.226860833890674,0.979180442953242,0.300203262416216,0.284138614276305,0.998682844793179,0.406191057129551,0.223894261843362,0.958428402785477,0.679869204968432,0.118887038097341,Q9NR12,PDLI7_HUMAN,3.81e-77,protein
CHOYP_contig_015692.m.18358,NA,0.0428313318482691,0.0278328695092478,0.979445546193914,0.143557401084393,1.63415958083091,0.967036679485888,0.826581529345856,0.134720610018482,0.985709240051672,0.970216513406826,0.0204099564232472,0.979180442953242,0.307069813058732,0.552173701168466,0.998682844793179,0.598184363557378,-0.265415999814108,0.978007666549162,0.922922408274554,0.0532986964697648,Q97LN4,Y523_CLOAB,0.70,protein
CHOYP_contig_016567.m.19514,NA,0.108754409881134,0.108054248767514,0.979445546193914,0.627384649959207,0.63415958083091,0.967036679485888,0.835386788064397,-0.128313795815312,0.949671592008509,0.325550218521653,-0.405407381608839,0.521907921398874,0.00375095957840284,1.21959836208159,0.998682844793179,0.678700893271071,0.167543407461998,0.958428402785477,0.404276626072913,0.290337893770614,B4UEZ9,FDHD_ANASK,3.0,protein
CHOYP_contig_023538.m.26787,NA,0.0474863582637958,0.0457983139943233,0.979445546193914,0.0945881753895727,-0.88368872403171,0.979800274196179,0.959945828138802,-0.0352043914238305,0.983037974432137,0.963447873107829,0.0342157559482779,0.979180442953242,0.734252010958946,0.27206578197573,0.998682844793179,0.793780641610266,-0.19502667192271,0.958428402785477,0.463702717772644,-0.584131224145527,Q4WF45,MDR3_ASPFU,1.0,protein
CHOYP_contig_023655.m.26913,NA,0.0274331714999966,0.0354778768312566,0.00568837983772563,3.86234768310303e-05,-3.47436487594726,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079,Q09JY9,SHRM2_XENTR,2.6,protein
CHOYP_contig_023710.m.26965,NA,0.0392047199435066,0.0412357877091896,0.979445546193914,0.160440327335028,0.464234579388598,0.967036679485888,0.517857974350042,0.203433360102497,0.949671592008509,0.288374864837815,0.324158035245588,0.979180442953242,0.480265933055673,0.223702760414332,0.998682844793179,0.373282793388453,-0.380893217234044,0.958428402785477,0.730271250563484,0.161823153247934,Q7V987,TILS_PROMM,3.3,protein
CHOYP_contig_023897.m.27203,NA,0.0301446278276619,0.0331430300411353,0.979445546193914,0.179555156778939,-0.950802919890247,0.967036679485888,0.731400300612477,-0.450241890702674,0.949671592008509,0.785153129973198,-0.358101666830482,0.979180442953242,0.682695743827065,-0.535289140081874,0.998682844793179,0.653385218518997,-0.587344094701471,0.958428402785477,0.60652996605683,0.638261197190921,Q8KBY2,SYL_CHLTE,3.3,protein
CHOYP_contig_025398.m.28945,NA,NA,0.0323813999697154,0.979445546193914,0.138262913931223,-0.868340759698273,0.967036679485888,0.913005094029267,-0.0876718113179655,0.949671592008509,0.234724214940301,0.674319810861895,0.979180442953242,0.441227449952084,0.371601455526644,0.998682844793179,0.367153121531209,0.80497332807729,0.958428402785477,0.543037165823833,0.415868775854473,Q8IXT5,RB12B_HUMAN,8.1,protein
CHOYP_contig_025684.m.29301,NA,0.0356957443460673,NA,0.979445546193914,0.557213285003758,0.271589501446202,0.967036679485888,0.0992008203483993,-0.865279389981518,0.949671592008509,0.834961952542741,-0.121062469529633,0.979180442953242,0.666305936560591,-0.312896718745426,0.998682844793179,0.783791002474665,0.220010827356133,0.958428402785477,0.620761454568527,0.445616119248525,P28481,CO2A1_MOUSE,0.077,protein
CHOYP_contig_026477.m.30166,NA,0.0391176963099808,0.037316564662705,0.613813952770127,0.0181373417453766,-1.19181101939404,0.967036679485888,0.731400300612477,-0.450241890702674,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079,P55066,NCAN_MOUSE,7.36e-04,protein
CHOYP_contig_026567.m.30260,NA,0.0847984839868376,0.0553942067397834,0.979445546193914,0.781348300424591,0.148732753660668,0.967036679485888,0.799105276678483,-0.128313795815312,0.949671592008509,0.803537706201198,-0.110174153386897,0.979180442953242,0.889859422912548,-0.0534201323248213,0.998682844793179,0.0515648105237427,0.747640153011337,0.958428402785477,0.470145012527683,0.290337893770614,B9A8D7,SPI2_CRAVI,0.59,protein
CHOYP_contig_032576.m.37192,NA,0.0301703541149028,NA,0.979445546193914,0.385324548794714,-0.22210494170764,0.967036679485888,0.182468538646758,0.349733500989332,0.949671592008509,0.301036119689337,0.276613869087774,0.979180442953242,0.577521917156915,0.149209034190196,0.998682844793179,0.340133451233284,0.265551611266318,0.999087702201721,0.997585777453454,0.00083127657562887,Q8CI51,PDLI5_MOUSE,1.50e-86,protein
CHOYP_contig_033285.m.37973,-0.0359858695672451,0.030249191063608,NA,0.979445546193914,0.229109226752969,0.54669673958057,0.967036679485888,0.849908759075202,-0.087671811317966,0.949671592008509,0.646263152131813,0.226860833890674,0.979180442953242,0.187797681161192,-0.687292233526923,0.998682844793179,0.254981825694553,-0.630412816593356,0.958428402785477,0.584604621729677,-0.27427596155874,Q9KAK0,TLP_BACHD,1.0,protein
CHOYP_contig_038370.m.43386,NA,0.0510703626837855,0.0406336079178371,0.979445546193914,0.338960270006981,0.319286243477498,0.967036679485888,0.243236236365189,0.335019260504313,0.949671592008509,0.666492681003477,-0.110174153386897,0.979180442953242,0.700032767711992,-0.0936908145318949,0.998682844793179,0.437615256047525,0.220010827356133,0.958428402785477,0.26024078683882,0.330138901828589,P56950,MDM2_CANLF,0.12,protein
CHOYP_contig_039285.m.44499,NA,0.0495937028111808,0.0383929255493393,0.979445546193914,0.364240780335854,0.421165857496712,0.967036679485888,0.603596996780014,-0.213202693401826,0.966917060438457,0.912276564585185,0.0404477096597926,0.979180442953242,0.260630907748875,0.40114573114066,0.998682844793179,0.468970173849358,-0.2503091074239,0.958428402785477,0.305846254025655,-0.420632491862648,Q8MA06,ATPF_CHAGL,1.8,protein
CHOYP_contig_039966.m.45203,NA,NA,0.0283558665736516,0.979445546193914,0.0400940977254745,0.907178075237327,0.967036679485888,0.613775916528765,0.177789331910368,0.949671592008509,0.362606618038939,0.304863345891947,0.979180442953242,0.885450349885696,0.0496733606392832,0.998682844793179,0.0180590635725693,-0.825503831896236,0.958428402785477,0.617196249080049,-0.1982400705262,B4RBX4,TRPD_PHEZH,0.022,protein
CHOYP_contig_041958.m.48141,0.101843414640863,0.209384767393093,0.139235768109041,0.979445546193914,0.203759242126264,0.411767159494462,0.967036679485888,0.507889404362385,0.153336288185828,0.949671592008509,0.17930934154504,0.29320332871937,0.979180442953242,0.289736380585598,0.262217996019383,0.998682844793179,0.924214947381079,-0.0234432095081445,0.0781513814965206,0.000343932899833801,0.901295603024715,P24566,NCAP_HRSV1,2.1,protein
CHOYP_contig_043238.m.49940,NA,0.0414076263175668,0.0443579531908202,0.270484672396336,0.00469343452668105,1.30295367235554,0.967036679485888,0.794823990237042,0.091651888126596,0.949671592008509,0.0309555783184684,0.693986844317972,0.979180442953242,0.885450349885696,0.0496733606392832,0.998682844793179,0.821643192916644,0.0756209180209586,0.958428402785477,0.322232243286969,-0.36173880280908,P43703,PARE_HAEIN,2.6,protein
CHOYP_contig_045248.m.52574,NA,NA,0.0279810304794618,0.979445546193914,0.799814516612415,-0.0763338019741049,0.967036679485888,0.883014316819844,0.0435727219602864,0.949671592008509,0.512388816393554,0.195833938270049,0.979180442953242,0.713075828310839,-0.112598068259595,0.998682844793179,0.358732566919899,-0.346335995197676,0.958428402785477,0.0564791967395449,-0.624773208642873,Q6DIS2,CDV3_XENTR,1.73e-08,protein
CHOYP_contig_045550.m.53021,-0.0321104063291361,0.174898659539618,0.0911406161390653,0.727764456439202,0.0223279928795631,1.2715895014462,0.967036679485888,0.250437610858493,0.296471680015094,0.949671592008509,0.532517818387062,0.132738656526124,0.979180442953242,0.334936169080587,-0.219933699117997,0.998682844793179,0.070504471873982,-0.527472638724071,0.958428402785477,0.192392512207943,-0.33827982998509,P53353,ASPX_VULVU,0.026,protein
CHOYP_contig_047707.m.56320,NA,0.0376541100922759,0.0396829437375981,0.979445546193914,0.0419584706617081,-1.00969660894382,0.967036679485888,0.175634379104831,-1.28031688926036,0.949671592008509,0.823834919271132,0.226860833890674,0.979180442953242,0.371176077313819,0.72774526575192,0.998682844793179,0.590834087570968,-0.417419093259158,0.958428402785477,0.192672337444564,1.44561611924853,Q9VP47,TSR1_DROME,3.1,protein
CHOYP_contig_048973.m.58107,NA,NA,0.0254346871512284,0.979445546193914,0.0424818031041,-1.19873043333383,0.967036679485888,0.199258232979421,-1.45024189070267,0.949671592008509,0.847123701102884,0.226860833890674,0.979180442953242,0.961161606221276,0.0496733606392825,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.86527297019989,0.223223697912077,P23337,GYS1_YEAST,0.90,protein
CHOYP_contig_052416.m.62821,0.0295990762760002,0.0339602141817412,NA,0.00172674367642452,9.336096829656e-06,2.37112517499712,0.967036679485888,0.540504579421476,0.260251492102341,0.949671592008509,0.864866477077645,-0.0950672609966889,0.979180442953242,0.67187442073964,0.464710859918126,0.998682844793179,0.206830293546138,1.22001082735613,0.958428402785477,0.0584651276383694,1.96018929207828,Q6UDI7,GC_PSHV1,0.070,protein
CHOYP_contig_055984.m.66583,NA,0.0576448210874602,0.0366905573566694,0.979445546193914,0.0768361874341764,0.872319318025675,0.967036679485888,0.627470908479715,0.18534668308845,0.949671592008509,0.516263527102208,0.226860833890674,0.979180442953242,0.695321269430713,0.145888675898585,0.998682844793179,0.0308770741260734,-0.76137349447652,0.958428402785477,0.415249531013943,-0.36173880280908,Q0C1A1,TRPD_HYPNA,0.27,protein
CHOYP_COX5B.3.3.m.38557,NA,0.0352291748089886,0.0385481312427937,0.979445546193914,0.804631278040795,-0.0736596676757797,0.967036679485888,0.331351611642074,0.296992038917359,0.949671592008509,0.0605218682369607,0.513741981678836,0.979180442953242,0.491083779266264,0.208371106658341,0.998682844793179,0.0135529921175969,-0.905084392625399,0.958428402785477,0.497279932124061,0.223223697912077,P00428,COX5B_BOVIN,3.32e-18,protein
CHOYP_CPIPJ_CPIJ012408.1.1.m.10724,NA,0.0335074734548289,0.0283305799614846,0.979445546193914,0.122062210608166,-0.481317636589027,0.967036679485888,0.852758932052866,-0.0717302674489444,0.949671592008509,0.68489432027607,0.141971936304161,0.979180442953242,0.0724119104305032,0.617957120213808,0.998682844793179,0.0559462906913682,-0.767916340343291,0.999087702201721,0.998419742713957,0.00083127657562887,Q6PV61,H2A_PENVA,3.51e-81,protein
CHOYP_CTL2.1.2.m.3858,NA,NA,0.0513821124132211,0.979445546193914,0.78532563581,0.0766778165318609,0.967036679485888,0.729332556802178,0.0889169204053575,0.949671592008509,0.657759603254567,0.121891274289132,0.979180442953242,0.373066874000673,0.222140556644049,0.998682844793179,0.652905813849827,-0.114274474051212,0.958428402785477,0.164908129603602,-0.36173880280908,Q642H9,RS4X_DANRE,8.89e-143,protein
CHOYP_CUL3B.1.1.m.61644,-0.0273866187989377,NA,0.0682291781851407,0.979445546193914,0.100492788093998,0.353203266999854,0.967036679485888,0.772812462316942,0.0599528416165089,0.949671592008509,0.561981066288851,0.121066169868077,0.979180442953242,0.379204445775594,0.17895637758425,0.998682844793179,0.888770437104605,0.0304083411373552,0.958428402785477,0.230103833747596,-0.262203129258165,A3RLT6,RSSA_PINFU,2.70e-166,protein
CHOYP_CYC.1.5.m.5663,-0.0275715841308761,0.0612312846652219,0.0519744813487112,0.979445546193914,0.0959147146966736,0.856552002167358,0.967036679485888,0.00310471773574557,1.4077391044249,0.949671592008509,0.236683617241368,-0.635635642359392,0.979180442953242,0.265959356414961,0.39071027847435,0.998682844793179,0.0424614266284093,-0.809736516037918,0.196004139744593,0.00138013728476012,-1.36173880280908,Q6QLW4,CYC_PECGU,1.80e-65,protein
CHOYP_CYIIB.2.2.m.64544,0.0304281418830412,NA,NA,0.979445546193914,0.861942717898048,-0.0454397940283213,0.967036679485888,0.858607359076725,0.0506563452300073,0.949671592008509,0.246374603716414,0.293975029749211,0.979180442953242,0.518028088718009,0.170979656861416,0.998682844793179,0.863436503294424,0.0449241207980418,0.958428402785477,0.517411250501012,0.173298472580394,P02637,SCP_MIZYE,4.62e-75,protein
CHOYP_CYT5.1.1.m.29962,NA,NA,0.0278905972318464,0.979445546193914,0.925185293010134,-0.0503385934411607,0.967036679485888,0.661783467874594,0.234256283569397,0.949671592008509,0.463054748021875,-0.473578884250418,0.979180442953242,0.790670265111877,0.11678755649782,0.998682844793179,0.876831555146214,0.071618987463463,0.958428402785477,0.304276303144564,-0.602746902312874,P14841,CYTC_RAT,9.49e-06,protein
CHOYP_CYTA.1.1.m.10540,NA,0.0297384325828134,0.0320233479632099,0.400595585580515,0.00937506382456112,-2.17319534122669,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079,P01040,CYTA_HUMAN,3.09e-16,protein
CHOYP_DGRI_GH15313.1.1.m.5763,0.0629810599996957,0.0272368512013285,0.0499245350762077,0.979445546193914,0.683720995889431,-0.114301652173125,0.967036679485888,0.385562763465174,0.250197827438418,0.949671592008509,0.0292428634328996,0.61765078692284,0.979180442953242,0.23761054943481,0.345129244165454,0.998682844793179,0.295909892892288,0.289799157512996,0.978007666549162,0.923035149134647,-0.0247038155315087,C4N147,FABP1_DORPE,3.87e-21,protein
CHOYP_DMBT1.13.34.m.27666,NA,0.0253733081001176,NA,0.979445546193914,0.301021369364897,0.283662333746777,0.997188818805188,0.997063433564549,0.000864863283691619,0.949671592008509,0.354131994629749,0.209158832157215,0.979180442953242,0.54002628015168,0.139310573123959,0.998682844793179,0.414414178328756,0.177167826350399,0.958428402785477,0.446614472184756,-0.160826108883083,Q9UGM3,DMBT1_HUMAN,7.47e-150,protein
CHOYP_DPSE_GA27121.1.1.m.6089,NA,0.0279459925786851,NA,0.979445546193914,0.0591724761885142,0.690743109197277,0.967036679485888,0.384752163586751,0.245751922407226,0.949671592008509,0.39245228900432,0.226860833890673,0.979180442953242,0.802747382980601,-0.0639834211562853,0.998682844793179,0.240774075671224,0.308820094313989,0.958428402785477,0.459595298736041,0.175917983133719,Q8IUL8,CILP2_HUMAN,0.009,protein
CHOYP_DSEC_GM19691.1.1.m.30070,0.0427726485938621,NA,NA,0.979445546193914,0.884943239943664,0.0491970801097539,0.967036679485888,0.272922093604728,0.362989597691599,0.949671592008509,0.381775474169779,0.319970238282155,0.979180442953242,0.280860473921986,0.362831245898913,0.998682844793179,0.320447717040835,0.360188485404394,0.958428402785477,0.294866343668196,0.338700915332013,P19803,GDIR1_BOVIN,3.20e-70,protein
CHOYP_DSIM_GD13062.1.1.m.3175,NA,0.0263913621285881,NA,0.979445546193914,0.916281392450054,0.0491970801097539,0.967036679485888,0.791598441853956,0.134720610018482,0.97024899757285,0.927824405993138,0.0462885882488528,0.979180442953242,0.400903091059693,-0.386425754167391,0.998682844793179,0.755773856937581,0.14200831535486,0.958428402785477,0.227073590447768,0.638261197190921,Q9NFP5,SH3BG_DROME,1.81e-25,protein
CHOYP_DSIM_GD13354.1.1.m.6235,NA,NA,0.0601545038996949,0.979445546193914,0.665837163512391,-0.173195341226695,0.967036679485888,0.63834514821407,0.193614299072051,0.958550978126798,0.888107797278112,0.056935832448362,0.979180442953242,0.115086467196897,-0.656595436304007,0.998682844793179,0.0155786171343081,-1.39469901675907,0.784729675348275,0.00966974829424506,-1.24626158538914,O75489,NDUS3_HUMAN,1.45e-101,protein
CHOYP_DSIM_GD24875.1.1.m.66201,0.0350702678606178,0.0922030431623546,NA,0.400595585580515,0.00918114645441177,1.01267120408464,0.967036679485888,0.184119100338675,0.549758109297326,0.949671592008509,0.738432110935214,0.226860833890674,0.979180442953242,0.80687331595947,-0.213361045194511,0.998682844793179,0.257748980078508,1.31954650090705,0.958428402785477,0.60652996605683,0.638261197190921,Q3T149,HSPB1_BOVIN,8.96e-16,protein
CHOYP_DUOX1.4.4.m.44613,NA,0.0270625363129989,0.0270150335672396,0.979445546193914,0.508714563676563,-0.22089208325799,0.971751043033225,0.939735039062044,-0.0257440621747644,0.949671592008509,0.353188879759463,0.299010619646508,0.979180442953242,0.0152931710751411,-0.886196301941001,0.998682844793179,0.431735256756968,-0.356018548595015,0.958428402785477,0.554144409380488,-0.201274130615833,Q01105,SET_HUMAN,1.37e-117,protein
CHOYP_DVIR_GJ21252.1.1.m.10086,0.0280082829539478,NA,NA,0.979445546193914,0.789044479776127,0.0809059398370922,0.967036679485888,0.5949407098389,0.170344519749203,0.949671592008509,0.770636081862335,0.101329951806815,0.979180442953242,0.156576176928285,0.428184983893012,0.998682844793179,0.826491366081879,0.071618987463463,0.958428402785477,0.625823972005547,0.161823153247934,P80311,PPIB_BOVIN,2.95e-96,protein
CHOYP_DVIR_GJ23521.1.1.m.2757,-0.0306120373983273,0.0446756506007748,0.0462943283809389,0.979445546193914,0.717630731700856,-0.109500665909304,0.974200621254942,0.943576937699839,0.0278054061019697,0.949671592008509,0.0799363776113288,-0.603214164667014,0.979180442953242,0.474133919810706,0.232537417789093,0.998682844793179,0.0424614266284093,-0.809736516037918,0.958428402785477,0.756959040132092,-0.116626304972548,P0C1H5,H2B7_CHICK,1.10e-68,protein
CHOYP_DWIL_GK25045.1.2.m.9225,0.0331612583123446,NA,NA,0.979445546193914,0.0809773825184715,0.464234579388598,0.967036679485888,0.751065490472436,0.0849675748213823,0.949671592008509,0.478473886802461,0.199380097468567,0.979180442953242,0.0311825367840998,0.531542368396335,0.998682844793179,0.04709769075685,0.501660911357274,0.958428402785477,0.844854292915118,-0.0497947964943393,Q8WQA4,EXC4_CAEEL,2.15e-30,protein
CHOYP_DYNLL2.2.2.m.37356,0.028449280129339,NA,0.0684363659622221,0.979445546193914,0.269464157992464,-0.36584041916909,0.967036679485888,0.249189774046437,0.445060730630632,0.949671592008509,0.256056865598622,0.396785835332986,0.979180442953242,0.384404558621018,0.304930415881357,0.998682844793179,0.903210410460795,0.0449241207980418,0.959957865970679,0.867377998851414,-0.0591760327886481,Q78P75,DYL2_RAT,5.68e-61,protein
CHOYP_EF1A.2.4.m.50858,0.0572131940700395,0.0990281165874052,0.153900639060392,0.0292349727172184,0.000319809207393185,0.288519897396078,0.967036679485888,0.317773237682133,0.0795227895659618,0.949671592008509,0.0556453405340283,0.16195357101569,0.0658952685155962,0.000111559218366119,0.30747111810693,0.998682844793179,0.0688774806709397,-0.141493473572288,0.958428402785477,0.0616828510551884,-0.150900608100713,Q92005,EF1A_DANRE,0.0,protein
CHOYP_EF1G.3.3.m.63510,NA,0.0364584536482009,0.0263012889115453,0.979445546193914,0.0528332938658878,0.377001741333785,0.967036679485888,0.245427260330333,-0.213202693401825,0.949671592008509,0.261139690671865,-0.204627186168764,0.979180442953242,0.0323991765416182,0.369291294839443,0.998682844793179,0.346332487422484,-0.157450990473148,0.958428402785477,0.752252619367033,-0.0581225861986585,P12261,EF1G_ARTSA,0.0,protein
CHOYP_EF2.4.5.m.30186,NA,0.0678332537919975,0.0831430013265382,0.218815606576183,0.0034183667390023,0.328173029812569,0.967036679485888,0.508218336022305,0.0658438054606858,0.949671592008509,0.432857561327521,-0.0890851029815636,0.0153224636985371,1.73396420579447e-05,-0.439418231518255,0.998682844793179,0.0511432263175813,-0.216825262201271,0.958428402785477,0.0743433218446214,-0.2035387609523,P29691,EF2_CAEEL,0.0,protein
CHOYP_EF2.5.5.m.39855,NA,0.0596730873138562,NA,0.378859623880364,0.00814598210531149,0.301523451897158,0.967036679485888,0.675762615050143,0.0422996785777361,0.949671592008509,0.381748333883363,-0.10128131959547,0.143411658454014,0.000504400216664757,-0.37835615885888,0.998682844793179,0.0784781940570101,-0.205115489546293,0.958428402785477,0.0619038646315065,-0.216645654346702,P29691,EF2_CAEEL,0.0,protein
CHOYP_EIF1B.1.3.m.29107,-0.0371837802624704,NA,NA,0.979445546193914,0.739190227841634,-0.143447997832642,0.967036679485888,0.833948875242684,-0.099744643618541,0.949671592008509,0.410524698839479,-0.436104178831756,0.979180442953242,0.442433203380998,-0.328838262614448,0.998682844793179,0.126940190100128,-0.76137349447652,0.958428402785477,0.584604621729677,-0.27427596155874,P42678,ETIF1_ANOGA,9.40e-49,protein
CHOYP_EIF5A.1.3.m.22684,-0.0921768521630745,0.0268995834952857,0.128767880948336,0.979445546193914,0.33083180889244,-0.200416809961719,0.967036679485888,0.0358130879866515,-0.443982900230992,0.949671592008509,0.0610852116130261,-0.491957413565273,0.979180442953242,0.396409257624975,0.192277756082083,0.998682844793179,0.0120640623214526,-0.572697318737069,0.958428402785477,0.215388968586745,0.309638449729551,P10160,IF5A1_RABIT,7.88e-71,protein
CHOYP_ELOB.1.1.m.56270,NA,NA,0.0361250091309471,0.979445546193914,0.658125598331304,0.219122081552066,0.967036679485888,0.27426603112216,0.506689387405439,0.949671592008509,0.143842167001409,0.686292452527971,0.979180442953242,0.556518776884899,0.27206578197573,0.998682844793179,0.340089429658934,-0.438480708786988,0.958428402785477,0.491124869146195,-0.361738802809079,P62870,ELOB_RAT,3.67e-48,protein
CHOYP_ENO.1.2.m.7681,0.0297243839961586,0.027468258574844,0.0347291155901311,0.979445546193914,0.242466220494712,-0.211762997486181,0.967036679485888,0.316334349743347,0.179114729376936,0.949671592008509,0.00376574677191953,0.530477050501094,0.979180442953242,0.253396222573671,0.202830148700703,0.998682844793179,0.988585986238931,-0.00238159398031446,0.958428402785477,0.549373064171103,0.107030680407554,O02654,ENO_DORPE,0.0,protein
CHOYP_FABP6.2.2.m.59518,NA,NA,0.0370860376381495,0.979445546193914,0.700576384180858,0.371125174997116,0.967036679485888,0.253436098079024,0.786797306598175,0.949671592008509,0.113707776200763,0.904932739003312,0.979180442953242,0.64585406075565,0.242318438581678,0.998682844793179,0.761672004887302,0.135121929769621,0.958428402785477,0.722781639910899,-0.181166557167258,O01812,FABP6_CAEEL,6.23e-12,protein
CHOYP_FABP7.2.2.m.29096,NA,0.0867093906256071,0.028036302544151,0.979445546193914,0.700576384180858,0.371125174997116,0.967036679485888,0.253436098079024,0.786797306598175,0.949671592008509,0.169357409927749,0.767429215253376,0.979180442953242,0.431551077038592,0.39071027847435,0.998682844793179,0.672412172659536,0.174496168103764,0.958428402785477,0.799725415930295,0.123688024361162,Q09139,FABP7_BOVIN,2.04e-13,protein
CHOYP_FAF2.1.1.m.54271,0.0314548615032996,NA,NA,0.979445546193914,0.265962024984282,-0.445567611639824,0.967036679485888,0.886493518826828,0.0643312821270836,0.949671592008509,0.487488282837615,0.285754522944242,0.979180442953242,0.909070670242657,0.0496733606392832,0.998682844793179,0.567530090585035,0.23862650552348,0.958428402785477,0.418192631898514,0.358153277998185,P30568,GSTA_PLEPL,2.74e-64,protein
CHOYP_FLNA.2.6.m.11845,0.0569765759650289,NA,0.0765830007993336,0.979445546193914,0.231110715316713,0.125145933343052,0.967036679485888,0.0699315843076438,0.186119762525125,0.949671592008509,0.00595503353790745,0.28809846341254,0.979180442953242,0.0309504488412729,0.220887058050167,0.998682844793179,0.0534589017256983,0.190716520562095,0.958428402785477,0.608445456085421,0.0504104171449367,Q9VEN1,FLNA_DROME,0.0,protein
CHOYP_FLNC.2.5.m.37450,-0.0263378669662181,NA,0.0366438804596352,0.979445546193914,0.137180788490195,0.133754190184684,0.967036679485888,0.043683589017091,0.178276976005222,0.949671592008509,0.00403730297103131,0.257706800843433,0.532220046319808,0.00408216054639863,0.254363780242272,0.998682844793179,0.0188242698429735,0.198212237077573,0.958428402785477,0.769446431751291,0.0247860087273502,P21333,FLNA_HUMAN,0.0,protein
CHOYP_FUCL1.1.1.m.28893,NA,NA,0.0418570948457948,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079,Q9I931,FUCL1_ANGJA,5.14e-15,protein
CHOYP_GBLP.3.7.m.20931,-0.0342287658083357,0.0873174543551781,0.114543419372542,0.979445546193914,0.688373425480645,0.0491970801097539,0.967036679485888,0.157805190871348,0.169971457201535,0.949671592008509,0.832750288091614,0.0254619202080484,0.979180442953242,0.307266956329972,-0.123862894355408,0.998682844793179,0.0738894763743905,-0.222288751927167,0.958428402785477,0.441224795610665,-0.100872233657996,O42249,GBLP_ORENI,0.0,protein
CHOYP_GELS2.2.2.m.30443,0.0367845668020625,0.0955286336108366,NA,0.979445546193914,0.768114177838052,-0.0534885838648096,0.967036679485888,0.703394560384627,0.0722565230718279,0.949671592008509,0.0951909762432845,0.312108120509185,0.352493874461413,0.00217178421332947,0.552173701168465,0.998682844793179,0.218244252877986,0.192530090934026,0.958428402785477,0.249625564668368,-0.197852717848107,Q8MPM1,GELS2_LUMTE,1.01e-134,protein
CHOYP_GIGA6.1.1.m.38687,NA,0.0431093599832556,0.0455298950437447,5.38037737658048e-06,1.01478260591861e-08,2.27949469953155,0.967036679485888,0.289119168409457,0.262099916494709,0.949671592008509,0.57232692894334,0.140704190140959,0.979180442953242,0.0975303325451573,0.384092399709842,0.998682844793179,0.855282443137651,-0.0454503158722002,0.958428402785477,0.439685735577092,0.203858373045145,P86789,GIGA6_CRAGI,0.0,protein
CHOYP_GLIPR1L1.1.1.m.41745,NA,0.0391953703912503,NA,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.159537072131345,1.00918972793462,0.949671592008509,0.611775185639924,-0.27563950663851,0.979180442953242,0.670693616890494,0.194063269974457,0.998682844793179,0.643164777332965,0.209122511213398,0.958428402785477,0.266964894479901,0.496242192318493,Q7T141,PI15A_DANRE,7.63e-31,protein
CHOYP_GRP78.2.5.m.33058,NA,0.0275370223748411,NA,0.979445546193914,0.83581560244504,-0.0337922845612777,0.967036679485888,0.148348670491369,0.240920013850407,0.949671592008509,0.0218581301650558,0.37987245239664,0.979180442953242,0.556798032117905,0.103311324241355,0.998682844793179,0.512462053537368,0.114801945390025,0.958428402785477,0.567343194853906,0.0903880152049856,Q16956,BIP_APLCA,0.0,protein
CHOYP_GST7.1.1.m.59335,-0.0504148684611955,0.0933194999568943,0.0294400102788842,0.0855117317828399,0.00108050757793237,-0.913328214471584,0.967036679485888,0.0779449370570625,-0.524242472146451,0.949671592008509,0.756837444976897,-0.117093567326688,0.979180442953242,0.288052487773998,-0.409758257998015,0.998682844793179,0.753532237697408,-0.139885117730249,0.958428402785477,0.739375374451506,-0.150234697615367,P46088,GST_NOTSL,2.07e-42,protein
