CHOYP_ACACA.1.7	GO:0006633, GO:0016874, GO:0005524, GO:0003989
CHOYP_contig_003217	GO:0008270, GO:0005622
CHOYP_RCOM_0766490.1.1	GO:0008270, GO:0005515
CHOYP_contig_008975	GO:0006030, GO:0005576, GO:0008061
CHOYP_EIF4H.3.3	GO:0003676, GO:0000166
CHOYP_GCYB1.1.1	GO:0004383, GO:0020037, GO:0006182
CHOYP_INO1A.1.1	GO:0004512, GO:0006021, GO:0008654
CHOYP_TVAG_169080.2.2	GO:0005515
CHOYP_CATL.1.1	GO:0006508, GO:0008234
CHOYP_LOC100371979.1.1	GO:0006904, GO:0016192
CHOYP_LOC566022.1.1	GO:0004826, GO:0000049, GO:0008033, GO:0006432, GO:0000287, GO:0005524
CHOYP_41.2.3	GO:0005856, GO:0005737, GO:0008092, GO:0019898, GO:0003779, GO:0005198
CHOYP_LOC100370583.1.1	GO:0006468, GO:0016772, GO:0004674, GO:0005515, GO:0004672, GO:0035556, GO:0004697, GO:0005524
CHOYP_ERF1.1.1	GO:0005737, GO:0006415, GO:0016149
CHOYP_AAEL_AAEL005581.1.1	GO:0016021, GO:0005328, GO:0006836
CHOYP_AAEL_AAEL005863.2.2	GO:0016538, GO:0051302, GO:0051726
CHOYP_TVAG_020440.15.21	GO:0005515
CHOYP_BRAFLDRAFT_278918.2.5	GO:0050661, GO:0050660, GO:0004499, GO:0055114
CHOYP_PITC1.1.1	GO:0006810, GO:0005622
CHOYP_LOC100367166.1.1	GO:0003676, GO:0046872, GO:0008270, GO:0005515, GO:0000166
CHOYP_contig_015392	GO:0003810, GO:0018149
CHOYP_CRE_30767.2.2	GO:0003964, GO:0006278, GO:0003723
CHOYP_TVAG_313830.2.4	GO:0005515
CHOYP_LOC100373984.1.1	GO:0031110
CHOYP_ISCW_ISCW010532.2.4	GO:0016209, GO:0051920, GO:0055114, GO:0016491
CHOYP_ULK4.2.3	GO:0005488
CHOYP_LOC100377198.1.1	GO:0008152, GO:0016491
CHOYP_contig_022716	GO:0004930, GO:0007186, GO:0016021
CHOYP_NGFR.1.1	GO:0007165, GO:0005515
CHOYP_LOC100891903.1.1	GO:0005515
CHOYP_BRAFLDRAFT_126346.2.2	GO:0016021, GO:0007186, GO:0004930, GO:0004960
CHOYP_contig_022713	GO:0008270, GO:0003676
CHOYP_LOC100476601.1.1	GO:0008270, GO:0005515
CHOYP_YX11.1.1	GO:0006813, GO:0016021, GO:0016286
CHOYP_RAD18.1.1	GO:0003676
CHOYP_CPIPJ_CPIJ000460.1.2	GO:0005044, GO:0016020
CHOYP_contig_022718	GO:0005515
CHOYP_CD209.2.6	GO:0030246
CHOYP_LOC100373444.67.79	GO:0008270, GO:0005622
CHOYP_PHUM_PHUM335300.1.1	GO:0005743, GO:0006850
CHOYP_MGC115163.1.1	GO:0016021
CHOYP_DSIM_GD18671.2.2	GO:0000275, GO:0015986, GO:0046961, GO:0046933
CHOYP_BRAFLDRAFT_71934.2.2	GO:0016757
CHOYP_GFM2.1.1	GO:0003924, GO:0005525
CHOYP_DHX15.2.2	GO:0008026, GO:0005524, GO:0003676, GO:0004386
CHOYP_TITIN.13.19	GO:0005515
CHOYP_DANA_GF16638.1.1	GO:0005215, GO:0006810, GO:0008289
CHOYP_LOC100480673.1.1	GO:0003700, GO:0006355, GO:0005634, GO:0003677, GO:0043565
CHOYP_3BP2.3.3	GO:0005515
CHOYP_LOC100632169.1.6	GO:0000166
CHOYP_TVAG_420820.1.1	GO:0016021
CHOYP_LOC100533245.4.6	GO:0006810, GO:0016021, GO:0005230, GO:0016020, GO:0005216, GO:0045211, GO:0004889, GO:0006811
CHOYP_LOC101319591.1.1	GO:0005515
CHOYP_LOC100375693.1.2	GO:0044237
CHOYP_LOC663631.2.2	GO:0003700, GO:0006355, GO:0005634, GO:0008270
CHOYP_contig_034636	GO:0005515
CHOYP_HNF6.1.1	GO:0003700, GO:0006355, GO:0003677, GO:0043565
CHOYP_BRAFLDRAFT_82426.4.20	GO:0008270, GO:0005622
CHOYP_SMKX.1.1	GO:0016772, GO:0006468, GO:0005524, GO:0004672
CHOYP_SMP_147600.1.1	GO:0003824, GO:0016020, GO:0009214, GO:0004113
CHOYP_NACHRA5.2.2	GO:0016020, GO:0016021, GO:0005230, GO:0006810, GO:0005216, GO:0045211, GO:0004889, GO:0006811
CHOYP_PSA6.1.1	GO:0051603, GO:0004175, GO:0005839, GO:0019773, GO:0004298, GO:0006511
CHOYP_LOC100375029.5.10	GO:0003779, GO:0005737, GO:0007010
CHOYP_FA13A.1.2	GO:0007165, GO:0005622
CHOYP_LOC100370244.3.4	GO:0016857, GO:0016021, GO:0006024
CHOYP_LOC590125.1.7	GO:0007160, GO:0005509, GO:0005515
CHOYP_TBA1A.2.4	GO:0043234, GO:0051258, GO:0005200, GO:0003924, GO:0006184, GO:0005874, GO:0005525
CHOYP_NFXL1.1.1	GO:0003700, GO:0006355, GO:0005634, GO:0008270, GO:0005515
CHOYP_LOC100165326.1.1	GO:0046872
CHOYP_contig_052183	GO:0016021
CHOYP_RAI14.1.1	GO:0005515
CHOYP_CD82.1.3	GO:0016021
CHOYP_SIK2.1.1	GO:0016772, GO:0006468, GO:0004674, GO:0005524, GO:0004672
CHOYP_CADM4.1.1	GO:0005515
CHOYP_LOC100554367.1.1	GO:0003735, GO:0000166, GO:0006412, GO:0005840, GO:0005622
CHOYP_BRAFLDRAFT_86836.2.2	GO:0006464
CHOYP_RNP1B.1.1	GO:0003676, GO:0000166
CHOYP_MEGF11.8.11	GO:0006470, GO:0004725, GO:0005515
CHOYP_LOC100692418.1.1	GO:0003995, GO:0016627, GO:0050660, GO:0008152, GO:0055114
CHOYP_TVAG_168010.43.45	GO:0005515
CHOYP_LOC100536520.4.4	GO:0003964, GO:0006278, GO:0003723
CHOYP_BRAFLDRAFT_66017.2.2	GO:0005515
CHOYP_CDO1.3.4	GO:0046439, GO:0005506, GO:0017172, GO:0055114
CHOYP_BRAFLDRAFT_67520.2.2	GO:0007155, GO:0016021, GO:0022900, GO:0005515
CHOYP_LOC100367084.19.22	GO:0005509, GO:0005515
CHOYP_LOC588883.1.3	GO:0005515
CHOYP_CNE_1C34780.3.3	GO:0005509
CHOYP_LOC100374837.1.1	GO:0016021, GO:0007186, GO:0004930
CHOYP_BRAFLDRAFT_72852.1.2	GO:0008026, GO:0005524, GO:0003676, GO:0004386
CHOYP_SORBIDRAFT_06G032450.1.1	GO:0055114, GO:0016491
CHOYP_LOC100900434.1.1	GO:0005515
CHOYP_ACSF2.1.4	GO:0003824, GO:0008152
CHOYP_FAM179B.2.2	GO:0005488
CHOYP_LOC100185765.2.2	GO:0005515
CHOYP_contig_049012	GO:0005515
CHOYP_BRAFLDRAFT_58592.1.2	GO:0005506, GO:0016705, GO:0055114, GO:0020037
CHOYP_TBA1.5.9	GO:0007017, GO:0005200, GO:0005874, GO:0005525
CHOYP_MYO1C.2.3	GO:0016459, GO:0003774, GO:0005524, GO:0005515
CHOYP_BRAFLDRAFT_220425.3.4	GO:0003824, GO:0005975, GO:0043169
CHOYP_TVAG_020440.17.21	GO:0005515
CHOYP_LOC581398.2.2	GO:0003824, GO:0008152
CHOYP_LOC100377601.1.2	GO:0005634, GO:0006334
CHOYP_BRAFLDRAFT_206907.6.11	GO:0003824, GO:0008484, GO:0008152
CHOYP_Y027.1.1	GO:0046080, GO:0016787
CHOYP_LOC558213.1.1	GO:0046872, GO:0008270, GO:0005515
CHOYP_BRAFLDRAFT_209933.1.1	GO:0005515
CHOYP_LOC659899.1.1	GO:0006811, GO:0016020, GO:0005234, GO:0004872, GO:0005216, GO:0004970
CHOYP_BRAFLDRAFT_107246.1.1	GO:0008270, GO:0005622
CHOYP_LOC100889680.1.1	GO:0016311, GO:0006470, GO:0016791, GO:0008138
CHOYP_ZN436.3.3	GO:0046872, GO:0003676
CHOYP_CRI9333_2007.1.1	GO:0005515
CHOYP_CTRA.2.2	GO:0004252, GO:0003824, GO:0006508
CHOYP_PHUM_PHUM317840.1.2	GO:0055114, GO:0016491
CHOYP_BRAFLDRAFT_78749.5.5	GO:0005515
CHOYP_LOC100369738.1.1	GO:0016021
CHOYP_FGD1.1.2	GO:0005089, GO:0046872, GO:0035023
CHOYP_BRAFLDRAFT_88566.6.11	GO:0030246, GO:0005515
CHOYP_BRAFLDRAFT_75823.1.2	GO:0000166
CHOYP_AAEL_AAEL011814.1.1	GO:0003735, GO:0005840, GO:0005739, GO:0006412
CHOYP_LOC100343560.1.1	GO:0042981, GO:0005515, GO:0005622
CHOYP_LOC100903522.1.3	GO:0005634, GO:0000786, GO:0006352, GO:0003677, GO:0046982, GO:0006334
CHOYP_TFB1M.1.1	GO:0000154, GO:0000179, GO:0008649
CHOYP_PECR.1.1	GO:0008152, GO:0016491
CHOYP_LOC100371005.1.2	GO:0003824, GO:0004743, GO:0000287, GO:0006096, GO:0030955
CHOYP_TRI45.10.23	GO:0008270, GO:0005622
CHOYP_STK31.1.1	GO:0006468, GO:0016772, GO:0000166, GO:0003676, GO:0004672, GO:0005524
CHOYP_RSSA.1.10	GO:0003735, GO:0006412, GO:0015935, GO:0005840, GO:0005622
CHOYP_BRAFLDRAFT_99723.2.9	GO:0003968
CHOYP_LOC100166368.1.1	GO:0003779, GO:0005509, GO:0005515
CHOYP_TRPM4C.1.3	GO:0005216, GO:0016020, GO:0006811, GO:0055085
CHOYP_LOC100142249.1.1	GO:0008270, GO:0005515
CHOYP_BRAFLDRAFT_74063.1.5	GO:0005515
CHOYP_WIPI4.1.1	GO:0005515
CHOYP_NEMVEDRAFT_V1G168923.1.1	GO:0016747, GO:0055114, GO:0016491
CHOYP_ZIC1.2.2	GO:0046872, GO:0003676
CHOYP_MMRN1.2.2	GO:0005515
CHOYP_LOC692448.1.1	GO:0004252, GO:0006508
CHOYP_LOC100707942.1.2	GO:0015074, GO:0003676
CHOYP_SMAD4.4.4	GO:0005667, GO:0003700, GO:0005622, GO:0006355, GO:0005515, GO:0007179
CHOYP_LOC584665.1.1	GO:0007165, GO:0005515
CHOYP_LOC100883864.1.1	GO:0008184, GO:0005975, GO:0004645, GO:0030170
CHOYP_LOC100371909.1.1	GO:0005515
CHOYP_HUS1.1.1	GO:0030896, GO:0005730, GO:0000077, GO:0006281
CHOYP_HIP.1.3	GO:0005515
CHOYP_LOC100373653.3.3	GO:0019904
CHOYP_PRP8.1.1	GO:0005515, GO:0030623, GO:0000398, GO:0003723, GO:0003676, GO:0017070
CHOYP_CALM3.1.1	GO:0005509
CHOYP_LOC100880815.5.7	GO:0005515
CHOYP_LOC754911.1.1	GO:0042626, GO:0016021, GO:0006810, GO:0017111, GO:0000166, GO:0016887, GO:0055085, GO:0005524
CHOYP_TVAG_268170.1.1	GO:0005515
CHOYP_AKA10.1.1	GO:0038032
CHOYP_BRAFLDRAFT_84319.1.1	GO:0032313, GO:0005097
CHOYP_KARG.8.11	GO:0016772, GO:0016301, GO:0003824
CHOYP_LOC755521.22.28	GO:0005515
CHOYP_NPL.2.3	GO:0003824, GO:0016829, GO:0008152
CHOYP_BRAFLDRAFT_117858.3.3	GO:0003700, GO:0006355, GO:0005634, GO:0006260, GO:0005622
CHOYP_LOC100692139.1.1	GO:0006783, GO:0004325
CHOYP_LOC100638885.3.4	GO:0006508, GO:0004197, GO:0008234, GO:0006915
CHOYP_LOC100858674.1.1	GO:0004674, GO:0006468, GO:0016772, GO:0005524, GO:0004672
CHOYP_BRAFLDRAFT_282065.1.2	GO:0016020, GO:0008508, GO:0006814
CHOYP_BRAFLDRAFT_63895.1.2	GO:0003824, GO:0008270, GO:0005622
CHOYP_contig_044560	GO:0006508, GO:0004197
CHOYP_PERQ2.2.2	GO:0005515
CHOYP_LOC100695843.2.4	GO:0003735, GO:0005840, GO:0005515, GO:0006412
CHOYP_AGAP_AGAP001281.1.1	GO:0006813, GO:0016021, GO:0005242
CHOYP_LOC101061217.1.1	GO:0008270, GO:0005515
CHOYP_LOC100149379.1.2	GO:0005525
CHOYP_UNC89.6.19	GO:0005515
CHOYP_LOC751836.6.6	GO:0016021
CHOYP_RS2.3.10	GO:0003735, GO:0003723, GO:0005840, GO:0006412, GO:0015935
CHOYP_CPIPJ_CPIJ016789.1.1	GO:0046872, GO:0003676
CHOYP_LOC589466.1.1	GO:0030246
CHOYP_contig_044077	GO:0007165, GO:0005515
CHOYP_ERI3.2.2	GO:0004527, GO:0003676
CHOYP_MTND.1.3	GO:0010309, GO:0055114
CHOYP_KATL2.1.2	GO:0005524, GO:0017111, GO:0005515, GO:0000166
CHOYP_BRAFLDRAFT_284784.1.1	GO:0008080
CHOYP_GBRAP.1.1	GO:0005515
CHOYP_CPIPJ_CPIJ004960.1.1	GO:0005525
CHOYP_LOC100898038.2.2	GO:0004014, GO:0008295, GO:0006597
CHOYP_LOC585308.1.1	GO:0051287, GO:0016811, GO:0008270, GO:0070403, GO:0006476
CHOYP_FGFR4.1.1	GO:0006468, GO:0016772, GO:0004713, GO:0005515, GO:0004672, GO:0005524, GO:0005509
CHOYP_LOC101071139.1.1	GO:0016811
CHOYP_FIC_00161.1.1	GO:0016021, GO:0009607
CHOYP_LOC100169297.1.1	GO:0006468, GO:0016772, GO:0004674, GO:0007165, GO:0005515, GO:0004672, GO:0005524
CHOYP_MGN2.1.1	GO:0005634
CHOYP_LOC100721364.1.1	GO:0046872, GO:0003676
CHOYP_CERK.2.2	GO:0003951, GO:0007205, GO:0004143, GO:0008152
CHOYP_MEGF6.28.59	GO:0005515
CHOYP_LOC100163621.1.2	GO:0005856
CHOYP_RPL36.1.1	GO:0003676, GO:0000166
CHOYP_LOC100183059.1.4	GO:0016020, GO:0030246
CHOYP_ACH10.1.2	GO:0005230, GO:0006811, GO:0016020, GO:0016021, GO:0006810
CHOYP_LOC754701.6.7	GO:0003700, GO:0006355, GO:0005634, GO:0008270, GO:0003676
CHOYP_ISCW_ISCW017342.1.1	GO:0000124, GO:0003712
CHOYP_LOC100378691.1.2	GO:0046872, GO:0003676
CHOYP_BRAFLDRAFT_119367.1.1	GO:0008270, GO:0005515
CHOYP_LOC100370358.1.1	GO:0005737, GO:0046836, GO:0017089, GO:0051861
CHOYP_ISCW_ISCW021476.1.1	GO:0046872, GO:0008270, GO:0003676
CHOYP_contig_026622	GO:0008270, GO:0005622
CHOYP_LOC100204612.1.2	GO:0016020, GO:0007156, GO:0005509
CHOYP_ENO.1.2	GO:0032312, GO:0008060, GO:0008270, GO:0005515
CHOYP_LOC754651.1.1	GO:0016021, GO:0005328, GO:0006836
CHOYP_BRAFLDRAFT_125550.5.5	GO:0055114, GO:0004601, GO:0020037, GO:0006979
CHOYP_LOC100710670.1.2	GO:0003779, GO:0007010, GO:0000902
CHOYP_BRAFLDRAFT_57278.1.1	GO:0004420, GO:0050662, GO:0050661, GO:0015936, GO:0016616, GO:0016021, GO:0005789, GO:0008299, GO:0055114
CHOYP_LOC100374974.3.16	GO:0009055, GO:0008270, GO:0020037, GO:0005622
CHOYP_FBXO18.2.2	GO:0016787, GO:0005524, GO:0005515
CHOYP_MOT8.1.2	GO:0016021, GO:0055085
CHOYP_contig_037033	GO:0005515
CHOYP_ANKY2.1.2	GO:0005634, GO:0003677, GO:0006334, GO:0000786
CHOYP_KEL-8.1.1	GO:0005515
CHOYP_CHD1L.1.1	GO:0008026, GO:0003677, GO:0005524, GO:0003676, GO:0004386
CHOYP_LOC100632495.2.11	GO:0006310, GO:0015074, GO:0003677
CHOYP_contig_017167	GO:0046872
CHOYP_BRAFLDRAFT_70146.1.1	GO:0005515
CHOYP_HTF4.3.5	GO:0046983
CHOYP_TVAG_491110.10.18	GO:0008270, GO:0005622
CHOYP_COL6A6.2.2	GO:0030246
CHOYP_RBM10.1.2	GO:0046872, GO:0003676
CHOYP_RAB8A.2.3	GO:0006886, GO:0016020, GO:0003924, GO:0006913, GO:0005622, GO:0007165, GO:0015031, GO:0006184, GO:0007264, GO:0005525
CHOYP_DNLI1.1.2	GO:0006310, GO:0006281, GO:0051103, GO:0006260, GO:0003910, GO:0003677, GO:0005524, GO:0003909
CHOYP_RL4.2.6	GO:0030246
CHOYP_PHUM_PHUM537100.1.1	GO:0032313, GO:0005097
CHOYP_LOC100634060.20.37	GO:0005509, GO:0005515
CHOYP_ACSL5.1.1	GO:0003824, GO:0008152
CHOYP_LOC592528.2.2	GO:0005515
CHOYP_PHUM_PHUM503620.1.1	GO:0016021
CHOYP_LOC100142189.1.1	GO:0016021
CHOYP_TRIM45.7.9	GO:0008270, GO:0005622
CHOYP_S12A9.1.1	GO:0016020, GO:0006810, GO:0055085
CHOYP_AFURIN2.1.1	GO:0004252, GO:0006468, GO:0016020, GO:0004714, GO:0006508, GO:0007169, GO:0005524
CHOYP_contig_020484	GO:0004930, GO:0007186, GO:0016021
CHOYP_NEMVEDRAFT_V1G169538.2.2	GO:0003840, GO:0006749
CHOYP_LOC578045.3.5	GO:0006470, GO:0004725
CHOYP_MELK.1.1	GO:0016772, GO:0006468, GO:0004674, GO:0005524, GO:0004672
CHOYP_LOC100369929.5.5	GO:0009055, GO:0008270, GO:0020037, GO:0005622
CHOYP_LOC100366294.1.1	GO:0016787
CHOYP_DANA_GF23961.1.1	GO:0016772, GO:0016020
CHOYP_ISCW_ISCW012957.1.2	GO:0003824, GO:0009058
CHOYP_PKHD1L1.5.5	GO:0005515
CHOYP_LOC100533491.1.1	GO:0016021, GO:0005328, GO:0006836
CHOYP_LOC753709.32.44	GO:0005515
CHOYP_LOC100632169.4.6	GO:0005515, GO:0008026, GO:0000166, GO:0004386, GO:0008270, GO:0003676, GO:0046872, GO:0005524
CHOYP_LOC100122439.1.1	GO:0005515
CHOYP_BRAFLDRAFT_101148.1.1	GO:0016772, GO:0006468, GO:0005488, GO:0005524, GO:0004672
CHOYP_PHUM_PHUM625680.1.1	GO:0016020
CHOYP_BRAFLDRAFT_126411.1.1	GO:0003676, GO:0005515
CHOYP_BRAFLDRAFT_236936.5.6	GO:0005515
CHOYP_ISCW_ISCW010628.1.1	GO:0003700, GO:0006355, GO:0005634, GO:0003677, GO:0043565
CHOYP_MSRB3.1.4	GO:0033743, GO:0055114
CHOYP_LOC100168260.1.1	GO:0003676, GO:0000166
CHOYP_RS21.2.4	GO:0003735, GO:0006412, GO:0005840, GO:0005622
CHOYP_GTPB1.1.1	GO:0003924, GO:0005525
CHOYP_PUR1.1.1	GO:0009113, GO:0004044, GO:0009116, GO:0008152
CHOYP_AAEL_AAEL014742.7.8	GO:0005515
CHOYP_BRAFLDRAFT_124962.1.1	GO:0006879, GO:0005576, GO:0006826, GO:0008199
CHOYP_contig_021822	GO:0003824
CHOYP_LOC100175334.2.2	GO:0035556
CHOYP_FBX9.1.1	GO:0005515
CHOYP_BRAFLDRAFT_67999.1.1	GO:0016787
CHOYP_MYEF2.1.1	GO:0003676, GO:0000166
CHOYP_LOC100875655.1.1	GO:0032313, GO:0005097
CHOYP_TVAG_491110.16.18	GO:0008270, GO:0005622
CHOYP_LOC100082745.1.1	GO:0006508, GO:0004197, GO:0008234, GO:0006915
CHOYP_LOC580574.1.1	GO:0016311, GO:0004725, GO:0016791, GO:0004721
CHOYP_UBP20.2.2	GO:0006511, GO:0004843, GO:0008270
CHOYP_PBX4.2.2	GO:0003700, GO:0006355, GO:0043565, GO:0003677
CHOYP_BRAFLDRAFT_241400.1.1	GO:0016787
CHOYP_PHUM_PHUM086910.1.1	GO:0016021
CHOYP_LOC100632495.4.11	GO:0004523, GO:0003676
CHOYP_contig_016410	GO:0005509
CHOYP_SH3L1.5.5	GO:0045454, GO:0015035, GO:0009055
CHOYP_LOC101482309.1.1	GO:0015937, GO:0005524, GO:0004140
CHOYP_LOC100213222.1.2	GO:0004674, GO:0006468, GO:0005524, GO:0016772
CHOYP_BRAFLDRAFT_109857.12.15	GO:0008270, GO:0005515
CHOYP_contig_041068	GO:0005515
CHOYP_LOC100370603.1.1	GO:0016021
CHOYP_LOC101061324.1.1	GO:0016706, GO:0055114, GO:0016491
CHOYP_BRAFLDRAFT_69134.7.13	GO:0005515
CHOYP_MFSD8.1.1	GO:0016021, GO:0055085
CHOYP_BRAFLDRAFT_61250.12.14	GO:0005506, GO:0016705, GO:0055114, GO:0020037
CHOYP_MT.16.18	GO:0046872
CHOYP_LOC754314.4.5	GO:0005750, GO:0005740, GO:0006122
CHOYP_LOC100790249.1.1	GO:0016787
CHOYP_LOC100634688.2.6	GO:0003723, GO:0030529
CHOYP_ISCW_ISCW000704.1.1	GO:0016772, GO:0006468, GO:0005524, GO:0004672
CHOYP_BRAFLDRAFT_123910.1.1	GO:0005509
CHOYP_TSP_04780.1.1	GO:0008430, GO:0005840, GO:0006886, GO:0005622, GO:0003735, GO:0030176, GO:0006412
CHOYP_LOC100863008.1.2	GO:0003993
CHOYP_BRAFLDRAFT_243769.1.1	GO:0016881
CHOYP_PHUM_PHUM268560.1.2	GO:0004930, GO:0007186, GO:0016021
CHOYP_TBCD1.1.1	GO:0032313, GO:0005097, GO:0005515
CHOYP_LOC100375797.1.3	GO:0016787
CHOYP_LOC575786.2.2	GO:0005576
CHOYP_contig_029735	GO:0046872
CHOYP_BRAFLDRAFT_265448.1.1	GO:0005515
CHOYP_BRAFLDRAFT_279937.1.1	GO:0005737, GO:0005506, GO:0019310, GO:0050113, GO:0055114
CHOYP_LOC100635391.1.1	GO:0003676, GO:0006355, GO:0003700, GO:0016987, GO:0015074, GO:0006352, GO:0003677
CHOYP_CALM.8.50	GO:0005509
CHOYP_SHPRH.1.3	GO:0003676, GO:0004386, GO:0008270, GO:0005515, GO:0003677, GO:0005524
CHOYP_LOC587715.1.1	GO:0005515
CHOYP_SMOX.2.2	GO:0055114, GO:0016491
CHOYP_TRIADDRAFT_53242.1.3	GO:0005044, GO:0016020, GO:0005509, GO:0005515
CHOYP_BRAFLDRAFT_68915.4.7	GO:0005044, GO:0016020, GO:0005509, GO:0005515
CHOYP_CALCR.2.6	GO:0004930, GO:0016021, GO:0016020, GO:0004888, GO:0007166, GO:0007186
CHOYP_CEP76.1.1	GO:0004222, GO:0016020, GO:0017111, GO:0000166, GO:0006508, GO:0005524
CHOYP_contig_044895	GO:0042981, GO:0005515, GO:0005622
CHOYP_BRAFLDRAFT_89102.1.1	GO:0030246
CHOYP_GNPI2.1.1	GO:0005975, GO:0006044, GO:0004342
CHOYP_LOC100001249.1.2	GO:0006810, GO:0005215, GO:0016021, GO:0016020, GO:0022857, GO:0055085
CHOYP_CSK21.1.2	GO:0016772, GO:0006468, GO:0004674, GO:0005524, GO:0004672
CHOYP_RAN.1.3	GO:0006886, GO:0016020, GO:0003924, GO:0006913, GO:0005622, GO:0007165, GO:0015031, GO:0006184, GO:0007264, GO:0005525
CHOYP_LOC100698649.8.8	GO:0005515
CHOYP_contig_053114	GO:0005515
CHOYP_ZN549.1.1	GO:0046872, GO:0003676
CHOYP_LOC710252.1.1	GO:0019904
CHOYP_LOC100377235.1.2	GO:0003676, GO:0000166
CHOYP_LOC100872610.1.1	GO:0005515
CHOYP_LPP3.1.2	GO:0003824, GO:0016020
CHOYP_PHUM_PHUM616130.1.1	GO:0003676, GO:0000166
CHOYP_PTPRK.7.20	GO:0016311, GO:0006470, GO:0004725, GO:0016791, GO:0005515
CHOYP_LOC584481.8.10	GO:0046872, GO:0016702, GO:0055114, GO:0005515
CHOYP_BRAFLDRAFT_120993.2.2	GO:0004197, GO:0006508, GO:0006915, GO:0008234
CHOYP_MPI.1.1	GO:0016021, GO:0006810, GO:0005337
CHOYP_BRAFLDRAFT_202604.1.1	GO:0016891, GO:0005524, GO:0003676, GO:0004386
CHOYP_RL40.7.7	GO:0003735, GO:0006412, GO:0005840
CHOYP_contig_004242	GO:0005515
CHOYP_NRDC.1.1	GO:0003824, GO:0046872, GO:0004222, GO:0006508
CHOYP_SYR.1.1	GO:0004812, GO:0004814, GO:0006420, GO:0000166, GO:0006418, GO:0005524
CHOYP_BTBD6.2.6	GO:0005515
CHOYP_TXND3.1.4	GO:0006228, GO:0006241, GO:0004550, GO:0005524, GO:0006165, GO:0006183
CHOYP_FASN.2.4	GO:0016788, GO:0003824, GO:0016740, GO:0009058, GO:0008152
CHOYP_BRAFLDRAFT_223476.1.1	GO:0005515
CHOYP_TRPG.1.1	GO:0005262, GO:0005216, GO:0016020, GO:0070588, GO:0055085, GO:0005515, GO:0006811, GO:0016021
CHOYP_LOC100907674.1.1	GO:0046872, GO:0003676
CHOYP_ZBT24.2.2	GO:0046872, GO:0005515, GO:0003676
CHOYP_SPR.1.3	GO:0006729, GO:0055114, GO:0004757, GO:0008152, GO:0016491
CHOYP_LOC100372058.1.2	GO:0005515
CHOYP_LOC101173335.1.4	GO:0005509, GO:0005515
CHOYP_LOC100378892.1.1	GO:0003723, GO:0005515, GO:0005488
CHOYP_BRAFLDRAFT_119363.1.1	GO:0006887, GO:0000145
CHOYP_PTPRT.10.45	GO:0006470, GO:0004725
CHOYP_TRI18.4.6	GO:0046872, GO:0008270, GO:0005515, GO:0005622
CHOYP_contig_028468	GO:0008270, GO:0005622
CHOYP_CALM.49.50	GO:0005509
CHOYP_LOC100652183.1.1	GO:0006556, GO:0004478, GO:0005524
CHOYP_LOC100377643.1.1	GO:0005515
CHOYP_LOC658718.1.2	GO:0005515
CHOYP_YBOX1.1.1	GO:0006355, GO:0003676, GO:0003677
CHOYP_DVIR_GJ13079.1.1	GO:0016021
CHOYP_BRAFLDRAFT_206123.1.2	GO:0016021
CHOYP_DNM3A.1.1	GO:0008168, GO:0006306, GO:0003677
CHOYP_LOC100376688.6.8	GO:0003735, GO:0006412, GO:0005840, GO:0005622
CHOYP_YL122.2.2	GO:0035556, GO:0005515
CHOYP_BRAFLDRAFT_109857.9.15	GO:0005515
CHOYP_FOXN2_3.1.1	GO:0003700, GO:0006355, GO:0043565
CHOYP_LOC100889787.1.1	GO:0005515
CHOYP_S4A10.1.4	GO:0006810, GO:0005215, GO:0008509, GO:0016020, GO:0006820, GO:0005452, GO:0016021
CHOYP_LOC100890720.1.1	GO:0003677
CHOYP_BRAFLDRAFT_279668.1.1	GO:0006810, GO:0006888, GO:0005622
CHOYP_ACYP1.1.1	GO:0003998
CHOYP_LOC100373361.1.1	GO:0003824, GO:0006284, GO:0003905, GO:0003677
CHOYP_FAT4.5.10	GO:0016020, GO:0007156, GO:0005509
CHOYP_SGSM1.1.2	GO:0032313, GO:0005097
CHOYP_EAA2.2.3	GO:0017153, GO:0016020, GO:0006835
CHOYP_contig_023673	GO:0005509
CHOYP_TVAG_067900.6.7	GO:0005515
CHOYP_BRAFLDRAFT_87311.1.2	GO:0005515
CHOYP_LOC100366797.3.3	GO:0005319, GO:0005488, GO:0006869
CHOYP_LOC100876663.1.1	GO:0004497, GO:0004504, GO:0016715, GO:0016020, GO:0003824, GO:0006518, GO:0005507, GO:0055114
CHOYP_LOC100890753.3.3	GO:0016311, GO:0006470, GO:0004725, GO:0016791, GO:0005515
CHOYP_contig_024958	GO:0006278, GO:0015074, GO:0004190, GO:0003723, GO:0003676, GO:0003964, GO:0006508, GO:0008270
CHOYP_LOC101163984.1.1	GO:0005525
CHOYP_LOC100373444.20.79	GO:0008270, GO:0005622
CHOYP_CPIPJ_CPIJ007300.1.1	GO:0006030, GO:0005576, GO:0008061
CHOYP_LOC100366862.1.1	GO:0016787, GO:0046872, GO:0003993
CHOYP_contig_009987	GO:0005515
CHOYP_LOC100367954.1.2	GO:0005515
CHOYP_TOCE_1387.1.1	GO:0016787
CHOYP_NMT2.1.2	GO:0004379, GO:0006499
CHOYP_LOC100373400.1.1	GO:0004930, GO:0007186, GO:0016021
CHOYP_BRAFLDRAFT_88224.10.11	GO:0046872, GO:0008270, GO:0005515, GO:0005622
CHOYP_WDR1.1.1	GO:0005515
