protein_ID,TempPC2,TimePC12,TimexTempPC12,D_3_T_23_adj.ChiSq.pval,D_3_T_23_logFC,D_3_T_29_adj.ChiSq.pval,D_3_T_29_logFC,D_5_T_23_adj.ChiSq.pval,D_5_T_23_logFC,D_5_T_29_adj.ChiSq.pval,D_5_T_29_logFC,D_7_T_23_adj.ChiSq.pval,D_7_T_23_logFC,D_7_T_29_adj.ChiSq.pval,D_7_T_29_logFC,D_9_T_23_adj.ChiSq.pval,D_9_T_23_logFC,D_9_T_29_adj.ChiSq.pval,D_9_T_29_logFC,D_11_T_23_adj.ChiSq.pval,D_11_T_23_logFC,D_11_T_29_adj.ChiSq.pval,D_11_T_29_logFC,D_13_T_23_adj.ChiSq.pval,D_13_T_23_logFC,D_13_T_29_adj.ChiSq.pval,D_13_T_29_logFC,Entry_name,evalue
CHOYP_contig_047707.m.56320,NA,0.0376541100922759,0.0396829437375981,0.986700297417779,-0.273535268695709,0.165698415592311,-1.34646830458275,0.0090141842486824,-2.05878091529544,0.000235282741290117,-3.72184970490764,0.000313962272865628,-3.23199173370783,0.00189427454495965,-2.98786638442941,0.000977342345017993,-2.79494040520522,0.0137055198461058,-1.93432295198384,0.0189792747199111,-1.88774556581771,0.00409940138101576,-2.37573485811545,0.000397569840227768,-4.49378373738743,0.00228705083727694,-2.2982549188453,TSR1_DROME,3.1
CHOYP_contig_048973.m.58107,NA,NA,0.0254346871512284,0.986700297417779,-0.466180346638106,0.0715807524357888,-1.776152579826,0.00989859929435573,-2.32181532112923,0.000413618469667251,-4.49945728357119,0.00064986749538156,-3.59456181309254,0.00315074202344386,-3.35043646381412,0.00203544845111559,-2.98758548314761,0.00233667991458641,-2.93432295198384,0.000392994174710132,-4.47270806653887,0.000394686639513275,-4.47527053166637,0.00171643364920968,-4.27139131605099,0.000295124821938495,-3.66082499823,GYS1_YEAST,0.90
CHOYP_contig_055984.m.66583,NA,0.0576448210874602,0.0366905573566694,0.986700297417779,1.21189155847453,0.0379240718349691,2.13895852258749,0.00642937198988975,2.37417849198067,0.00127475086039004,2.5709320443202,0.000296930467898237,2.71286671209971,2.64406063278853e-05,2.95699206137813,0.00197255621594955,2.49784134402263,0.000442032911275958,2.65063954873732,7.14955689910892e-07,3.21659109399702,0.00325932182261119,2.43162006394215,0.0104196593720072,2.31357118467017,0.0599524727396832,1.92413750249115,TRPD_HYPNA,0.27
CHOYP_COX5B.3.3.m.38557,NA,0.0352291748089886,0.0385481312427937,0.986700297417779,0.248417434499646,0.999430996321945,0.175484398612602,0.982201279174495,0.0133688704603943,0.973152018906767,0.323664954344727,0.996246021668058,0.319708312881576,0.0663643907407763,0.856014413653309,0.995145092771847,0.119329720768897,0.952983285683949,0.334863680831547,0.963868455966786,0.219169638098798,0.436703277506648,-0.716278631170162,0.973307417854192,-0.0176347238052035,0.975610914628898,0.193324135306541,COX5B_BOVIN,3.32e-18
CHOYP_CPIPJ_CPIJ012408.1.1.m.10724,NA,0.0335074734548289,0.0283305799614846,0.986700297417779,0.129429398282559,0.999430996321945,-0.361115080547155,0.456801309102611,-0.692653016497543,0.35492414333889,-0.762491689404987,0.926935590962194,-0.413989567450718,0.938232478990227,-0.257327059422636,0.445817465896742,-0.672083657419685,0.977637038443834,-0.0338586255347559,0.963868455966786,-0.335204542788936,0.0530327305526085,-1.1342336138313,0.298337974243174,-0.856353816772143,0.153788422143436,-0.867275875697431,H2A_PENVA,3.51e-81
CHOYP_CTL2.1.2.m.3858,NA,NA,0.0513821124132211,0.986700297417779,-0.0511428473592614,0.999430996321945,0.0294693750071504,0.982201279174495,0.246073666232981,0.944497896533266,0.343817212741354,0.996246021668058,0.125330267714725,0.938232478990227,0.262540413076636,0.974861123486163,0.294185485267766,0.391142114247686,0.52253472298963,0.52624879253326,0.484223211569244,0.814763138001314,0.368003964646181,0.422965545470889,0.548036438307193,0.975610914628898,0.158602756128175,RS4X_DANRE,8.89e-143
CHOYP_CUL3B.1.1.m.61644,-0.0273866187989377,NA,0.0682291781851407,0.986700297417779,-0.155479507173998,0.999430996321945,0.204546864215065,0.982201279174495,0.12966417411767,0.973152018906767,0.198399273555895,0.996246021668058,0.178845777041727,0.779837451559003,0.316055922403637,0.995145092771847,0.156005370481236,0.632199223483324,0.339852011455153,0.963868455966786,0.112254434182286,0.966102556326282,0.142858832989988,0.924704430723309,0.262345861314997,0.975610914628898,-0.0263938212445485,RSSA_PINFU,2.70e-166
CHOYP_CYT5.1.1.m.29962,NA,NA,0.0278905972318464,0.986700297417779,0.756212074698342,0.999430996321945,0.701894716978646,0.982201279174495,0.641658802845652,0.852483098190492,0.892860139207567,0.996246021668058,0.575363188349773,0.968664268593745,0.0418809589646436,0.242112385754258,1.33434261173975,0.138339300767924,1.45799447079492,0.299016767099373,1.2821794356246,0.213326941682186,1.35761948249838,0.87363744779692,0.898533685391326,0.975610914628898,0.246065597378514,CYTC_RAT,9.49e-06
CHOYP_CYTA.1.1.m.10540,NA,0.0297384325828134,0.0320233479632099,0.986700297417779,0.189865252144533,0.258613064449481,-2.45797661979974,0.0735093645963326,-3.51821253393274,0.094879096911689,-3.37392640148733,0.0703595673149875,-3.46903093100868,0.13989758816483,-3.22490558173026,0.0699225358641646,-3.44701710178491,0.07366380639797,-3.39375457062114,0.0882845029156592,-3.34717718445501,0.0825574116296307,-3.34973964958251,0.167474647103037,-3.14586043396713,0.0443224480966819,-3.53529411614615,CYTA_HUMAN,3.09e-16
CHOYP_DMBT1.13.34.m.27666,NA,0.0253733081001176,NA,0.986700297417779,0.166448587713365,0.896255897007125,0.457833293497298,0.0735093645963326,0.80035654886471,0.0657450740543972,0.808987581952547,0.0187808992238989,0.903985935811144,0.000872868299044907,1.1301893770923,0.0333921858820191,0.85293630284519,0.00460924046547746,0.996964297932144,0.00260971749928253,1.04354168409827,0.000103448416466407,1.22258602546072,3.31801855543544e-05,1.31357118467017,0.000378872835291549,1.12722936786866,DMBT1_HUMAN,7.47e-150
CHOYP_DSEC_GM19691.1.1.m.30070,0.0427726485938621,NA,NA,0.986700297417779,-0.16978734385788,0.999430996321945,-0.117189497661065,0.982201279174495,-0.219245587488686,0.973152018906767,0.15950579859374,0.996246021668058,-0.399545830687397,0.938232478990227,-0.0592051661496704,0.995145092771847,-0.235512996591199,0.977637038443834,0.139677629459936,0.963868455966786,-0.38078557709783,0.983343518681989,-0.00895252744382979,0.970665840872943,0.01983998161346,0.945856377774884,0.348635331019062,GDIR1_BOVIN,3.20e-70
CHOYP_DSIM_GD13354.1.1.m.6235,NA,NA,0.0601545038996949,0.986700297417779,-0.383718186446133,0.999430996321945,-0.562445886355773,0.803950446681089,-0.622681800488768,0.973152018906767,-0.416995123379222,0.996246021668058,-0.396622435480631,0.938232478990227,-0.329374848286287,0.995145092771847,-0.168157728789435,0.341748762618274,-0.851860791791869,0.649669904006211,-0.653280312180692,0.0021688144038337,-2.17041595013795,0.924704430723309,-0.250329700523158,0.011990545656435,-1.57836283803803,NDUS3_HUMAN,1.45e-101
CHOYP_DSIM_GD24875.1.1.m.66201,0.0350702678606178,0.0922030431623546,NA,0.986700297417779,1.19678466608432,0.000690430942704361,2.24938251228114,0.381838053615912,1.26314717959192,0.0186884052749573,1.84039271931343,0.996246021668058,-0.00959931237138356,0.938232478990227,0.234526036907039,0.995145092771847,-0.665657388260251,0.952983285683949,-0.934322951983841,0.267392158723495,-2.88774556581771,0.966102556326282,-0.89030803094521,0.410744333725446,-2.68642881532983,0.642742555054476,-1.49089999678769,HSPB1_BOVIN,8.96e-16
CHOYP_DUOX1.4.4.m.44613,NA,0.0270625363129989,0.0270150335672396,0.986700297417779,0.100860246085787,0.999430996321945,-0.124075883246306,0.982201279174495,-0.0192525511088038,0.973152018906767,-0.0400256649338973,0.996246021668058,0.0684031996298886,0.907257190684007,0.386529130352089,0.995145092771847,0.268754270112171,0.590551023983184,-0.644816334788858,0.695390263722719,-0.59823894862273,0.20440717804712,-0.972770191137184,0.924704430723309,0.18804030258631,0.975610914628898,-0.036334133322212,SET_HUMAN,1.37e-117
CHOYP_DVIR_GJ21252.1.1.m.10086,0.0280082829539478,NA,NA,0.986700297417779,-0.0835643250516389,0.999430996321945,0.00145499883755384,0.982201279174495,-0.265231792762867,0.973152018906767,-0.0844197842923498,0.996246021668058,-0.372169391756092,0.938232478990227,-0.257327059422636,0.995145092771847,-0.194036360615041,0.977637038443834,0.246249293657979,0.963868455966786,-0.170145296518439,0.966102556326282,-0.096758908412637,0.924704430723309,-0.22408560127263,0.975610914628898,-0.0758624975088482,PPIB_BOVIN,2.95e-96
CHOYP_DVIR_GJ23521.1.1.m.2757,-0.0306120373983273,0.0446756506007748,0.0462943283809389,0.986700297417779,-0.196993713822716,0.999430996321945,-0.306667296524778,0.0684739428014351,-1.00433313127306,0.0907322586342193,-0.971078311216404,0.996246021668058,-0.155450178834838,0.298259728360679,-0.76547396309296,0.639975307643047,-0.518100199846393,0.977637038443834,-0.27721066550685,0.686355428633976,-0.500722442708466,0.00802767892496769,-1.34282023564272,0.423710085509101,-0.68642881532983,0.129202485817971,-0.822105905263065,H2B7_CHICK,1.10e-68
CHOYP_DWIL_GK25045.1.2.m.9225,0.0331612583123446,NA,NA,0.986700297417779,-0.214641579642141,0.999430996321945,0.260189267237722,0.982201279174495,-0.0081548422254718,0.973152018906767,0.0855052171499633,0.996246021668058,-0.116514516287895,0.938232478990227,0.0995964568209313,0.995145092771847,0.0379496089595239,0.211321836121841,0.580250220845917,0.963868455966786,0.0597870142881511,0.239500898213424,0.569123587692087,0.924704430723309,0.339106276777308,0.965866494891278,0.26652969993823,EXC4_CAEEL,2.15e-30
CHOYP_EF1A.2.4.m.50858,0.0572131940700395,0.0990281165874052,0.153900639060392,0.986700297417779,0.0868481557130636,0.000345372048504323,0.379141281656365,0.0735093645963326,0.246967252536486,0.0024219025458683,0.3359709494807,0.869776410272411,0.123509469321196,0.0128970588059084,0.302615026749208,0.464359512962974,0.162539275560567,5.36138142922339e-07,0.473994949488633,1.40432478453456e-08,0.526621380327565,0.00017883998589719,0.3847433396638,1.44169216358094e-05,0.446679966362748,0.0205199419408049,0.268416908224618,EF1A_DANRE,0.0
CHOYP_EF2.4.5.m.30186,NA,0.0678332537919975,0.0831430013265382,0.986700297417779,0.172858826838843,0.00104676535562351,0.505280736833305,2.44143449300765e-07,0.682686071105707,4.46407079970612e-09,0.757930559121458,0.00150571306476401,0.482253783958292,0.0227681099866766,0.409451719407718,1.09372345967447e-13,0.895057566214227,0.00312756923600054,0.457994470794919,1.1730579325308e-05,0.608109461069457,0.0253898944145786,0.390462739185391,0.000345271043467305,0.547190861429872,0.104617170999493,0.316454925269912,EF2_CAEEL,0.0
CHOYP_EF2.5.5.m.39855,NA,0.0596730873138562,NA,0.986700297417779,0.14999702474859,0.00586686076994953,0.455713807914117,1.00520319870104e-06,0.659893530013276,7.16152782154337e-08,0.711530374493005,0.0054808248726252,0.44465949670518,0.0747408632178861,0.359583516184063,1.11914635093974e-07,0.696155172051716,0.117680050411329,0.320166344716943,0.00224904097597463,0.476716572908202,0.264712818493081,0.270754401787306,0.00117680798398821,0.514711056778022,0.242500572575847,0.270843170412912,EF2_CAEEL,0.0
CHOYP_EIF5A.1.3.m.22684,-0.0921768521630745,0.0268995834952857,0.128767880948336,0.165669630347341,0.794134557842096,0.271884321846435,0.59454538044211,0.0039136248127619,0.89146604950746,0.5602561808157,0.450789681231706,0.707664625917144,0.393159857129024,0.938232478990227,-0.093528160777165,0.751584518067189,0.37769898093413,0.193187161878805,0.575351421433077,0.0100908633360494,0.829524227007572,0.966102556326282,0.249416732721402,0.924704430723309,0.158848589871528,0.464010287276322,0.450885389267012,IF5A1_RABIT,7.88e-71
CHOYP_ELOB.1.1.m.56270,NA,NA,0.0361250091309471,0.986700297417779,-0.144252251750743,0.999430996321945,0.0889178400878929,0.982201279174495,-0.0587809152954404,0.973152018906767,0.477822639928723,0.996246021668058,-0.102708716762865,0.89533620500218,0.6268434596858,0.995145092771847,0.0998773581027255,0.977637038443834,0.387605142903521,0.894968822134065,0.571686052819583,0.966102556326282,0.10969196905479,0.924704430723309,0.120926106727774,0.975610914628898,-0.268507575451244,ELOB_RAT,3.67e-48
CHOYP_ENO.1.2.m.7681,0.0297243839961586,0.027468258574844,0.0347291155901311,0.986700297417779,0.12664427185602,0.999430996321945,-0.083792287780958,0.997372523818772,-0.000833566086161142,0.973152018906767,0.188190881124526,0.996246021668058,-0.15897693640961,0.323562968247588,0.391251540594492,0.995145092771847,0.0358734896763746,0.820621674567948,0.243464167231441,0.242777844369454,0.400685617081561,0.237428291017086,0.398123151954064,0.924704430723309,0.177249713457389,0.728370227182632,0.260186705623166,ENO_DORPE,0.0
CHOYP_FABP7.2.2.m.29096,NA,0.0867093906256071,0.028036302544151,0.986700297417779,1.53381965336189,0.999430996321945,2.00145499883755,0.593779359371837,2.52618158542572,0.0907322586342193,3.40743331203732,0.110290931997476,3.31232878251598,0.00412388839819096,4.14141663251556,0.0173674751932693,3.81976943890999,0.00180197900075642,4.23560204945847,0.000208433822509743,4.57168605281958,4.77820586859466e-05,4.75354815882951,0.00478809642510595,4.12092610672777,0.00156376162252249,4.24606559737851,FABP7_BOVIN,2.04e-13
CHOYP_FLNA.2.6.m.11845,0.0569765759650289,NA,0.0765830007993336,0.986700297417779,0.200209753426895,0.0819054390589001,0.328956938549508,0.305536023910224,0.253809315012585,0.00147051903119084,0.44962574809807,0.344636750676386,0.237838238411392,4.03102826380399e-05,0.543364132353958,0.166153563867948,0.275448922686179,0.000125499225218463,0.500359076441272,0.000587261069093283,0.469125226051005,3.91051932384143e-08,0.660116051071466,9.57394298896197e-06,0.584341239283567,2.9861287070486e-07,0.608015029284994,FLNA_DROME,0.0
CHOYP_FLNC.2.5.m.37450,-0.0263378669662181,NA,0.0366438804596352,0.986700297417779,0.188807945361489,0.0207629069671001,0.326128470463733,0.147326372427193,0.252113129316944,0.000141125503213047,0.440037977469252,0.0908437084466562,0.264839856734659,9.58928102838986e-07,0.539871247598796,0.167289727914117,0.237748213500955,4.76472230583861e-06,0.496089773181918,1.47404810101919e-05,0.480157957870034,9.60887193785408e-12,0.678534804412667,4.16927496196162e-08,0.593679103862904,3.34981442535386e-09,0.591434936009612,FLNA_HUMAN,0.0
CHOYP_GLIPR1L1.1.1.m.41745,NA,0.0391953703912503,NA,0.986700297417779,-0.0511428473592619,0.999430996321945,0.00145499883755382,0.803950446681089,2.26314717959192,0.0907322586342193,3.40743331203732,0.00834347587679726,3.99040068762862,0.0327316883640463,3.69395765554434,0.00292185729052548,4.1823395182947,0.000685776512515301,4.38760514290352,0.00154558620863716,4.2821794356246,0.000355298490281387,4.50200939183355,0.00275055137653276,4.22046178027869,4.621431588204e-05,4.73149242454876,PI15A_DANRE,7.63e-31
CHOYP_HSP90AA1.1.1.m.14867,NA,0.0282849629454365,NA,0.986700297417779,0.0096111837198336,0.288163375713771,0.344939237091364,0.367118806714041,0.308950869205046,0.0380810162655251,0.441164169349874,0.996246021668058,0.137742403703803,0.938232478990227,0.162972775882005,0.514497174601804,0.261158265135786,0.0123514415212434,0.480714547295002,0.109550137792975,0.380450545131858,0.017104485726975,0.471399965927506,0.284768721693088,0.33665479778321,0.0682676033246324,0.390603240576998,H90A1_DANRE,0.0
CHOYP_ISCW_ISCW008219.1.2.m.46822,NA,0.0323234670979039,NA,0.986700297417779,0.0643343700606742,0.999430996321945,-0.335579988440017,0.982201279174495,-0.217478661314498,0.973152018906767,-0.251529770127608,0.996246021668058,-0.202244390313779,0.938232478990227,0.0418809589646436,0.995145092771847,-0.146283229166672,0.952983285683949,0.288069469352607,0.963868455966786,0.282179435624599,0.966102556326282,0.109691969054789,0.924704430723309,-0.0619379504220365,0.975610914628898,-0.106236146552367,SODC_MOUSE,1.30e-74
CHOYP_ISCW_ISCW010532.1.4.m.11493,NA,0.0337297110268521,NA,0.986700297417779,0.238363769835722,0.892866365602188,0.568495591561446,0.449064783670423,0.709893538598103,0.973152018906767,0.237508310595012,0.860762073892913,0.520915404327396,0.64457587472285,0.608921551688537,0.974861123486163,0.427452016131229,0.977637038443834,0.310789545852689,0.963868455966786,0.215347927146389,0.834644398390533,0.484087483836286,0.924704430723309,0.259123400647793,0.859715795380436,0.45465221918993,PRDX_ASCSU,9.53e-109
CHOYP_ISCW_ISCW010532.2.4.m.35454,NA,0.0261134076221362,NA,0.986700297417779,-0.0511428473592623,0.999430996321945,0.285247964838145,0.982201279174495,0.371853439034422,0.973152018906767,0.369298183150554,0.996246021668058,0.373729327180122,0.926428079751321,0.465851583013495,0.840071508134975,0.533246680153827,0.952983285683949,0.400096087086718,0.814096624849297,0.542888788512148,0.841939701697444,0.493020608606295,0.924704430723309,0.111937323500519,0.975610914628898,0.354771856821014,PRDX_ASCSU,8.46e-109
CHOYP_ISCW_ISCW012366.1.1.m.3691,-0.0334783631877426,NA,NA,0.986700297417779,-0.466180346638105,0.999430996321945,-0.474983045105433,0.982201279174495,-0.358341197154348,0.973152018906767,-0.390932826793025,0.996246021668058,-0.151618317243812,0.938232478990227,-0.306042344455664,0.995145092771847,-0.0333891727607387,0.820621674567948,-0.542005529205081,0.695390263722719,-0.639818052374128,0.00438956820194497,-2.08295310888761,0.924704430723309,-0.162866859272818,0.10221537625519,-1.16897190190033,NDUS3_HUMAN,4.61e-102
CHOYP_ISCW_ISCW014398.1.3.m.15839,NA,NA,0.0251341437664841,0.994087884666493,-0.00383713258090523,0.999430996321945,-0.150548094607497,0.982201279174495,-0.158316588846355,0.973152018906767,-0.0664978762950881,0.996246021668058,-0.392927951922889,0.938232478990227,-0.212932940064182,0.995145092771847,-0.139588576592664,0.977637038443834,-0.0338586255347559,0.963868455966786,-0.402318738647472,0.730094627399725,-0.627273625111417,0.941697704505253,0.050536778836376,0.975610914628898,-0.175398171059763,SRSF1_CHICK,2.93e-73
CHOYP_ISCW_ISCW017350.1.1.m.11950,NA,0.0259483956637976,0.0282921159797625,0.986700297417779,-0.548642506830079,0.870413324349601,-0.776152579825999,0.982201279174495,-0.1843117973793,0.128357095550233,-1.49945728357119,0.996246021668058,-0.5070989718422,0.0798670132818417,-1.76547396309296,0.995145092771847,-0.402622982426458,0.992642747518677,0.00427650335201513,0.963868455966786,-0.224780553095284,0.966102556326282,-0.153342436779004,0.192724588355347,-1.46403639399338,0.63770019692918,-0.753934402621486,HMG2_DROME,3.31e-67
CHOYP_ISCW_ISCW023973.1.2.m.6506,-0.0280108201128666,NA,NA,0.986700297417779,-0.180425864304229,0.999430996321945,0.120099495336173,0.968764055312161,0.426645911874801,0.973152018906767,-0.043777799795004,0.910578693476339,0.415706522361288,0.938232478990227,0.149637139320527,0.569928585575921,0.555556841878915,0.977637038443834,0.065677048016159,0.758571190989363,0.474824513566994,0.966102556326282,0.0248030714682761,0.924704430723309,0.271751008975543,0.905533809475129,-0.450258012290346,ANM1_XENTR,0.0
CHOYP_KCY.1.1.m.29973,0.0465151937730966,NA,NA,0.986700297417779,-0.100052447840208,0.999430996321945,0.0487607136159101,0.982201279174495,0.204253490538354,0.973152018906767,0.266077462791784,0.996246021668058,0.127904211378551,0.938232478990227,0.281831751685396,0.995145092771847,-0.139588576592664,0.977637038443834,0.158786452407639,0.978260952038772,0.0127187606313717,0.963878272022806,0.372726374888583,0.924704430723309,0.214035511119255,0.975610914628898,-0.0758624975088482,KCY_DANRE,1.11e-80
CHOYP_LDLR.6.7.m.57984,-0.0764599594273041,0.116386896198054,0.0685297940736106,0.986700297417779,0.153676944529236,0.0492494709929808,0.748168569555322,0.000142135982675999,1.05857603534272,2.3785655723645e-06,1.22522998081658,1.63748665588863e-09,1.43867451638139,0.000309328076098547,1.03838351472842,2.69157546059172e-26,2.1409987229138,1.05587911890858e-09,1.44982053934922,5.38299284574012e-12,1.58716338943853,4.75647420354584e-07,1.2714430390514,0.00615021857057104,0.890359753945625,0.0884750876049203,0.641407295316437,LIN_MEDTR,2.3
CHOYP_LOC100121788.1.1.m.28436,NA,0.0363021122915322,0.0303052103443155,0.986700297417779,0.158310518269688,0.0804568390695298,0.93219233640044,0.0034933098083587,1.17003777520044,5.85043108010495e-05,1.42535522003459,0.0011096783184477,1.2383282010722,0.000208213001981957,1.36380905385201,4.73527328592619e-07,1.62712436096759,1.78713969525303e-06,1.57347168821485,3.25303844204359e-06,1.55519793003101,0.000112387956250276,1.37647850974969,0.0429040603301004,0.985996526641665,0.00935320120258788,1.05342051943612,SAHH3_HUMAN,0.0
CHOYP_LOC100123907.1.1.m.2987,-0.048672937526802,0.0309955289074665,0.0320344087386372,0.986700297417779,-0.147358162618564,0.999430996321945,-0.0458507159408024,0.982201279174495,0.156947775759997,0.973152018906767,0.218771748013427,0.996246021668058,0.0805984966001949,0.938232478990227,0.138310721647737,0.995145092771847,-0.18689429137102,0.977637038443834,0.0183713332378028,0.963868455966786,-0.08705437404112,0.966102556326282,0.242958499918254,0.924704430723309,0.166729796340899,0.975610914628898,-0.172077812768151,KCY_DANRE,9.88e-80
CHOYP_LOC100175722.1.3.m.11427,NA,0.0423704834409242,0.0380305713537839,0.986700297417779,-0.0511428473592614,0.0217846698784164,-1.3705137785494,2.55924085903171e-05,-2.51821253393274,6.59647691345118e-08,-5.37392640148733,1.91279865414176e-08,-5.46903093100868,4.430990215363e-07,-5.22490558173026,2.17351376105031e-08,-5.44701710178491,3.88420597612739e-08,-5.39375457062114,7.48700963083799e-08,-5.34717718445501,6.87663305503134e-08,-5.34973964958251,1.17337927694554e-06,-5.14586043396713,4.5640183625199e-09,-5.53529411614615,YFHH_SCHPO,8.00e-05
CHOYP_LOC100175959.1.7.m.1896,0.0405250497260885,0.0367106525997977,0.0481080648522194,0.986700297417779,-0.185443939070853,0.999430996321945,0.316956824565483,0.865980769021004,0.426645911874801,0.973152018906767,0.321572575383486,0.869960396704832,0.40543818690746,0.938232478990227,0.100224945195449,0.995145092771847,0.27544892268618,0.108094413192914,0.723571071191166,0.224555449721307,0.642769150881066,0.459800281329164,0.524729468333633,0.924704430723309,0.143646183227857,0.975610914628898,0.0469942502766854,RLA2_BRUMA,6.80e-30
CHOYP_LOC100175959.4.7.m.28172,-0.0809330962780062,0.116425670055618,0.0516534706953974,0.986700297417779,-0.152426183196444,0.999430996321945,0.227336406253881,0.729157646756239,0.416128039960801,0.973152018906767,0.180142091288038,0.707664625917144,0.393159857129024,0.938232478990227,0.20986398267277,0.581640115495774,0.433552215667648,0.16922048870683,0.592424934792018,0.136437211442304,0.621928807599205,0.582375966300393,0.416873478572965,0.924704430723309,0.313571184670169,0.988633771584453,-0.00430923648381487,RLA2_CRYST,1.73e-29
CHOYP_LOC100211409.1.1.m.4742,0.0440678158066458,NA,NA,0.986700297417779,0.565528513089232,0.0201438066851171,1.45211640784712,0.982201279174495,0.493760107733338,0.0365026313168844,1.34853962298376,0.996246021668058,-0.331527407258746,0.13177425247662,1.18561643642609,0.979342300103394,-0.57254798386877,0.0179971060223744,1.40671396585123,0.963868455966786,0.292826679824107,0.0486479677142944,1.29026421469661,0.0293027431685695,1.40668058906165,3.04049967833494e-05,1.92413750249115,HSPB1_HUMAN,3.88e-10
CHOYP_LOC100366455.3.3.m.28840,NA,0.0289654591950214,NA,0.986700297417779,-0.166620064779197,0.999430996321945,-0.611521878053199,0.881606151448427,-0.671757792186193,0.973152018906767,-0.52747165974079,0.113050356640188,-1.38811093562511,0.00402648003437381,-2.8809511805129,0.184191446045817,-1.22859358265141,0.00643363501363845,-2.31283457523757,0.267392158723495,-1.12875366532151,0.00380074000552616,-2.5907477490863,0.00653805558005709,-2.80190603274977,0.00512281391159234,-2.19133971492878,CBR1_PONAB,9.78e-112
CHOYP_LOC100369657.2.2.m.45309,-0.0386824974430387,NA,NA,0.986700297417779,0.948857152640738,0.0288384908661599,3.80880992089516,4.12546277532217e-07,5.26314717959192,6.8737366291244e-06,4.99239581275848,4.75111563094824e-13,6.05648987808639,2.26649101834326e-06,5.09250703203461,1.12756501106394e-11,5.89505756621423,9.8953893657496e-05,4.65063954873732,3.22506158961228e-07,5.24153745112725,0.00397941022459874,4.10969196905479,1.84237093375353e-05,4.89853368539133,0.161545091531775,3.09406250393346,ASNS_CRIGR,0.0
CHOYP_LOC100369954.1.1.m.22658,0.0306676171388823,NA,0.0269884284083068,0.986700297417779,-0.434471486910768,0.999430996321945,-0.446003978133668,0.943696761443377,-0.573354088125199,0.772137614499047,-0.651460377016244,0.359106263931828,-0.916489907979902,0.286530532432276,-1.08740205798032,0.211273993115657,-1.08712115669853,0.977637038443834,-0.197357357817635,0.962166503585844,-0.47270806653887,0.966102556326282,-0.337767007916432,0.644529327938978,-0.785964488880745,0.975610914628898,-0.282313374976275,COTL1_RAT,7.38e-37
CHOYP_LOC100370551.1.1.m.64375,NA,0.0334006986883598,0.0307639218162848,0.986700297417779,-0.514114823701807,0.510990841066584,-0.670970343133941,0.459396215493556,-0.643743416016596,0.00370827461949225,-1.49945728357119,0.132142420851954,-0.874669732285275,0.0345297148482361,-1.18997179162087,0.0816644167309695,-0.959571106978017,0.00667750091168009,-1.35882078051175,0.0110532963330578,-1.31224339434562,0.00380074000552616,-1.47527053166637,0.000441914118713037,-2.03692606241396,0.00145486666682514,-1.50036032603676,CF161_DANRE,1.00e-65
CHOYP_LOC100372287.1.1.m.10381,NA,0.0292560744749883,0.0356861945011857,0.986700297417779,-0.438165970468509,0.241862571061893,-1.76407974752542,0.258297372648612,-1.56128125582462,0.00823300472769682,-4.00195762410038,0.145567613184403,-1.77513405873436,0.19279713254258,-1.8529368043433,0.0805836556319516,-2.07504832439795,0.00574944557219747,-4.02178579323418,0.00782489162115423,-3.97520840706805,0.021201684822887,-2.97777087219555,0.57946011792592,-1.18892915585901,0.272132762721741,-1.35597041670158,SYNE2_MOUSE,1.9
CHOYP_LOC100372342.1.1.m.63404,NA,0.0272405740859286,NA,0.986700297417779,-0.0942115692511489,0.999430996321945,0.00145499883755296,0.982201279174495,0.280020998156318,0.973152018906767,-0.143976628972806,0.996246021668058,0.150865359821862,0.938232478990227,-0.152497086202208,0.995145092771847,-0.0306542050395002,0.977637038443834,-0.067589482847306,0.951259135278517,-0.451646451011041,0.834644398390533,-0.518339253558254,0.973307417854192,-0.0190041544167014,0.975610914628898,0.12207688010306,SQH_DROME,1.82e-97
CHOYP_LOC100372942.1.1.m.31119,0.0277357865129931,NA,NA,0.986700297417779,0.0918151064827812,0.999430996321945,0.171380000279866,0.99978172839381,0.000112773758128348,0.973152018906767,0.333432730593548,0.996246021668058,-0.237009808474456,0.938232478990227,0.10899515482318,0.995145092771847,-0.287145765006522,0.952983285683949,-0.309832087076048,0.963868455966786,-0.150779971651508,0.966102556326282,0.109691969054789,0.791954042765463,-0.516503813887518,0.945856377774884,-0.338896903342642,AN32A_DROPS,1.55e-64
CHOYP_LOC100374495.1.1.m.55368,NA,0.0524572755385563,0.0546079356287114,0.986700297417779,0.28228088636593,0.0354431719485457,-1.18296957229987,0.010585419932327,-1.3103196822914,0.00848837127015049,-1.38842597118245,0.00316850980014402,-1.4835305007038,0.00378329578428143,-1.60197523081008,0.0527779225210177,-1.04647917220118,0.00312959573324798,-1.49071630050823,0.0145246984243975,-1.28367424214885,0.00311392402818303,-1.53416422071993,0.00447520084865884,-1.62984528696346,0.0304403742599536,-1.07586249750885,PPIB_BOVIN,2.76e-56
