protein_ID,GO
CHOYP_CCBL1.1.1.m.30637,GO:0016212
CHOYP_CELF4.1.1.m.22429,GO:0005737
CHOYP_COQ9.1.2.m.4620,GO:0008289
CHOYP_CP3AB.4.4.m.47872,GO:0016491
CHOYP_DCDC2.7.7.m.46807,GO:0005829
CHOYP_DDX47.1.1.m.11144,GO:0006364
CHOYP_DSEC_GM16292.1.1.m.12184,GO:0008233
CHOYP_EHHADH.1.1.m.26459,GO:0006635
CHOYP_EPN4.1.3.m.10807,GO:0008289
CHOYP_EXOS3.1.1.m.10596,GO:0000467
CHOYP_FEN1.1.1.m.66181,GO:0005730
CHOYP_GOPC.1.1.m.45489,GO:0005886
CHOYP_GSTO1.1.2.m.14745,GO:0010881
CHOYP_LARP7.1.1.m.35019,GO:0061026
CHOYP_LOC100119750.1.1.m.7019,GO:0046872
CHOYP_LOC100123907.1.1.m.2987,GO:0005737
CHOYP_LOC100222774.1.1.m.56990,GO:0006551
CHOYP_LOC100367137.1.1.m.23977,GO:0008235
CHOYP_LOC100367581.3.3.m.56472,GO:0034058
CHOYP_LOC100367637.1.1.m.55661,GO:0004532
CHOYP_LOC100368004.1.1.m.62584,GO:0031076
CHOYP_LOC100368023.1.1.m.14890,GO:0045039
CHOYP_LOC100369712.1.1.m.64282,GO:0003723
CHOYP_LOC100372208.1.1.m.18397,GO:0102758
CHOYP_LOC100372473.3.5.m.39839,GO:0005516
CHOYP_LOC100373578.1.1.m.478,GO:0007018
CHOYP_LOC100374254.1.1.m.22199,GO:0030687
CHOYP_LOC100376200.1.1.m.19157,GO:0070876
CHOYP_LOC100376749.1.1.m.27252,GO:0043066
CHOYP_LOC100378445.1.1.m.7111,GO:0032040
CHOYP_LOC100378487.1.1.m.64108,GO:0005737
CHOYP_LOC100561410.1.1.m.58687,GO:0006814
CHOYP_LOC100693418.2.2.m.56971,GO:0007166
CHOYP_LOC100740246.1.1.m.25108,GO:0030246
CHOYP_LOC100890753.1.3.m.50299,GO:0006470
CHOYP_LOC100909243.1.1.m.22728,GO:0005737
CHOYP_LOC101072591.1.1.m.1861,GO:0006886
CHOYP_LOC101076180.1.1.m.41749,GO:0005730
CHOYP_LOC101169131.2.2.m.32499,GO:0008270
CHOYP_LOC576498.1.1.m.10455,GO:0036159
CHOYP_LOC584364.2.2.m.57790,GO:0007017
CHOYP_LOC585972.1.1.m.25356,GO:0032991
CHOYP_LOC662320.2.2.m.19454,GO:0005685
CHOYP_LOC725079.1.1.m.66349,GO:0005886
CHOYP_LOC764898.1.1.m.28118,GO:0007224
CHOYP_MET14.1.1.m.5073,GO:0005634
CHOYP_MICPUN_58704.1.1.m.54967,GO:0010940
CHOYP_NAEGRDRAFT_47557.1.1.m.11283,GO:0019005
CHOYP_NEMVEDRAFT_V1G235461.1.1.m.28341,GO:0050660
CHOYP_NEMVEDRAFT_V1G96234.1.1.m.27743,GO:0005829
CHOYP_NRDC.1.1.m.28526,GO:0051044
CHOYP_P3A2.1.3.m.11560,GO:0006357
CHOYP_PCDH9.5.5.m.59488,GO:0003723
CHOYP_POLR3K.1.1.m.8423,GO:0005730
CHOYP_SMP_148160.1.1.m.11635,GO:0032027
CHOYP_SODM.2.2.m.62946,GO:0015031
CHOYP_TBA.1.6.m.12217,GO:0007017
CHOYP_TBA.5.6.m.37448,GO:0007017
CHOYP_TBA1A.2.4.m.19573,GO:0005525
CHOYP_TBG1.1.1.m.28190,GO:0000242
CHOYP_TRIADDRAFT_37121.1.1.m.51940,GO:0042572
CHOYP_TRIADDRAFT_49883.1.1.m.29857,GO:0005783
CHOYP_TXN4A.1.2.m.59542,GO:0005829
CHOYP_TXND3.2.4.m.21415,GO:0006241
CHOYP_UBE2C.1.1.m.55757,GO:0010994
CHOYP_VOLCADRAFT_89567.1.1.m.27272,GO:0010940
CHOYP_XRN2.1.1.m.13943,GO:0006353
CHOYP_ADD.2.5.m.15081,GO:0007098
CHOYP_AMACR.1.1.m.21950,GO:0006631
CHOYP_ANK3.7.9.m.43272,GO:0005769
CHOYP_AOF.1.1.m.7109,GO:0042402
CHOYP_BRAFLDRAFT_113696.1.1.m.54166,GO:0042692
CHOYP_BRAFLDRAFT_114350.1.1.m.14176,GO:0080009
CHOYP_BRAFLDRAFT_127065.5.7.m.28848,GO:0005604
CHOYP_BRAFLDRAFT_204923.2.2.m.63877,GO:0070012
CHOYP_BRAFLDRAFT_205939.3.3.m.64021,GO:0007049
CHOYP_BRAFLDRAFT_206907.11.11.m.60959,GO:0005794
CHOYP_BRAFLDRAFT_212086.4.11.m.42448,GO:0006886
CHOYP_BRAFLDRAFT_246447.1.1.m.30255,GO:0005794
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0004386
CHOYP_BRAFLDRAFT_277920.1.1.m.28845,GO:0006364
CHOYP_BRAFLDRAFT_278918.4.5.m.39356,GO:0050661
CHOYP_BRAFLDRAFT_59154.3.3.m.53255,GO:0019901
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0004706
CHOYP_BRAFLDRAFT_84054.1.2.m.8523,GO:0008017
CHOYP_C10.1.2.m.23678,GO:0021678
CHOYP_CCBL1.1.1.m.30637,GO:0030170
CHOYP_CELF4.1.1.m.22429,GO:0006376
CHOYP_COQ9.1.2.m.4620,GO:0042803
CHOYP_CP3AB.4.4.m.47872,GO:0020037
CHOYP_DCDC2.7.7.m.46807,GO:0005874
CHOYP_DDX47.1.1.m.11144,GO:0006397
CHOYP_DSEC_GM16292.1.1.m.12184,GO:0030198
CHOYP_EPN4.1.3.m.10807,GO:0016020
CHOYP_EXOS3.1.1.m.10596,GO:0003723
CHOYP_FEN1.1.1.m.66181,GO:0005739
CHOYP_GOPC.1.1.m.45489,GO:0006914
CHOYP_GSTO1.1.2.m.14745,GO:0014810
CHOYP_LARP7.1.1.m.35019,GO:1990904
CHOYP_LOC100119750.1.1.m.7019,GO:0061630
CHOYP_LOC100123907.1.1.m.2987,GO:0006165
CHOYP_LOC100222774.1.1.m.56990,GO:0006552
CHOYP_LOC100367137.1.1.m.23977,GO:0016485
CHOYP_LOC100367581.3.3.m.56472,GO:0035726
CHOYP_LOC100367637.1.1.m.55661,GO:0005634
CHOYP_LOC100368004.1.1.m.62584,GO:0045665
CHOYP_LOC100369712.1.1.m.64282,GO:0003729
CHOYP_LOC100372473.3.5.m.39839,GO:0005524
CHOYP_LOC100373578.1.1.m.478,GO:0030286
CHOYP_LOC100374254.1.1.m.22199,GO:0043023
CHOYP_LOC100378445.1.1.m.7111,GO:0034388
CHOYP_LOC100378487.1.1.m.64108,GO:0005783
CHOYP_LOC100561410.1.1.m.58687,GO:0034774
CHOYP_LOC100693418.2.2.m.56971,GO:0008270
CHOYP_LOC100890753.1.3.m.50299,GO:0007156
CHOYP_LOC100909243.1.1.m.22728,GO:0005739
CHOYP_LOC101072591.1.1.m.1861,GO:0007369
CHOYP_LOC101076180.1.1.m.41749,GO:0005829
CHOYP_LOC101169131.2.2.m.32499,GO:0015031
CHOYP_LOC576498.1.1.m.10455,GO:0044458
CHOYP_LOC585972.1.1.m.25356,GO:0043333
CHOYP_LOC662320.2.2.m.19454,GO:0016607
CHOYP_LOC725079.1.1.m.66349,GO:0005923
CHOYP_LOC764898.1.1.m.28118,GO:0007283
CHOYP_MET14.1.1.m.5073,GO:0007283
CHOYP_MICPUN_58704.1.1.m.54967,GO:0020037
CHOYP_NAEGRDRAFT_47557.1.1.m.11283,GO:0031146
CHOYP_NEMVEDRAFT_V1G235461.1.1.m.28341,GO:0050661
CHOYP_NEMVEDRAFT_V1G96234.1.1.m.27743,GO:1901407
CHOYP_NRDC.1.1.m.28526,GO:0052548
CHOYP_PCDH9.5.5.m.59488,GO:0003730
CHOYP_POLR3K.1.1.m.8423,GO:0005829
CHOYP_SMP_148160.1.1.m.11635,GO:0044458
CHOYP_SODM.2.2.m.62946,GO:0016021
CHOYP_TBA1A.2.4.m.19573,GO:0005737
CHOYP_TBG1.1.1.m.28190,GO:0000278
CHOYP_TRIADDRAFT_37121.1.1.m.51940,GO:0050896
CHOYP_TRIADDRAFT_49883.1.1.m.29857,GO:0005829
CHOYP_TXN4A.1.2.m.59542,GO:0007049
CHOYP_TXND3.2.4.m.21415,GO:0007275
CHOYP_UBE2C.1.1.m.55757,GO:0016740
CHOYP_VOLCADRAFT_89567.1.1.m.27272,GO:0020037
CHOYP_XRN2.1.1.m.13943,GO:0006397
CHOYP_ADD.2.5.m.15081,GO:0007282
CHOYP_AMACR.1.1.m.21950,GO:0006699
CHOYP_ANK3.7.9.m.43272,GO:0005829
CHOYP_BRAFLDRAFT_113696.1.1.m.54166,GO:0045944
CHOYP_BRAFLDRAFT_127065.5.7.m.28848,GO:0005615
CHOYP_BRAFLDRAFT_205939.3.3.m.64021,GO:0007156
CHOYP_BRAFLDRAFT_206907.11.11.m.60959,GO:0006914
CHOYP_BRAFLDRAFT_212086.4.11.m.42448,GO:0017137
CHOYP_BRAFLDRAFT_246447.1.1.m.30255,GO:0006914
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0005524
CHOYP_BRAFLDRAFT_277920.1.1.m.28845,GO:0008283
CHOYP_BRAFLDRAFT_278918.4.5.m.39356,GO:0051289
CHOYP_BRAFLDRAFT_59154.3.3.m.53255,GO:0042393
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0005123
CHOYP_BRAFLDRAFT_84054.1.2.m.8523,GO:0008569
CHOYP_C10.1.2.m.23678,GO:0036343
CHOYP_CCBL1.1.1.m.30637,GO:0047315
CHOYP_CELF4.1.1.m.22429,GO:0048026
CHOYP_CP3AB.4.4.m.47872,GO:0031090
CHOYP_DCDC2.7.7.m.46807,GO:0005929
CHOYP_DDX47.1.1.m.11144,GO:0008380
CHOYP_EPN4.1.3.m.10807,GO:0030136
CHOYP_EXOS3.1.1.m.10596,GO:0005634
CHOYP_FEN1.1.1.m.66181,GO:0006260
CHOYP_GOPC.1.1.m.45489,GO:0007289
CHOYP_GSTO1.1.2.m.14745,GO:0016491
CHOYP_LOC100119750.1.1.m.7019,GO:0072344
CHOYP_LOC100123907.1.1.m.2987,GO:0006207
CHOYP_LOC100222774.1.1.m.56990,GO:0007563
CHOYP_LOC100367137.1.1.m.23977,GO:0018206
CHOYP_LOC100367581.3.3.m.56472,GO:0042176
CHOYP_LOC100367637.1.1.m.55661,GO:0005654
CHOYP_LOC100368004.1.1.m.62584,GO:0045944
CHOYP_LOC100369712.1.1.m.64282,GO:0005634
CHOYP_LOC100372473.3.5.m.39839,GO:0005737
CHOYP_LOC100373578.1.1.m.478,GO:0036064
CHOYP_LOC100378487.1.1.m.64108,GO:0008135
CHOYP_LOC100561410.1.1.m.58687,GO:0042632
CHOYP_LOC100693418.2.2.m.56971,GO:0008655
CHOYP_LOC100890753.1.3.m.50299,GO:0007169
CHOYP_LOC100909243.1.1.m.22728,GO:0005759
CHOYP_LOC101072591.1.1.m.1861,GO:0016020
CHOYP_LOC101076180.1.1.m.41749,GO:0006915
CHOYP_LOC101169131.2.2.m.32499,GO:0030425
CHOYP_LOC576498.1.1.m.10455,GO:0046872
CHOYP_LOC662320.2.2.m.19454,GO:0030619
CHOYP_LOC725079.1.1.m.66349,GO:0007030
CHOYP_LOC764898.1.1.m.28118,GO:0007507
CHOYP_MET14.1.1.m.5073,GO:0016422
CHOYP_MICPUN_58704.1.1.m.54967,GO:0035578
CHOYP_NEMVEDRAFT_V1G235461.1.1.m.28341,GO:0051289
CHOYP_NRDC.1.1.m.28526,GO:0120163
CHOYP_PCDH9.5.5.m.59488,GO:0004518
CHOYP_POLR3K.1.1.m.8423,GO:0006383
CHOYP_SMP_148160.1.1.m.11635,GO:0097224
CHOYP_SODM.2.2.m.62946,GO:0016477
CHOYP_TBA1A.2.4.m.19573,GO:0005874
CHOYP_TBG1.1.1.m.28190,GO:0000794
CHOYP_TRIADDRAFT_49883.1.1.m.29857,GO:0005886
CHOYP_TXN4A.1.2.m.59542,GO:0031965
CHOYP_TXND3.2.4.m.21415,GO:0007283
CHOYP_UBE2C.1.1.m.55757,GO:0031145
CHOYP_VOLCADRAFT_89567.1.1.m.27272,GO:0035578
CHOYP_XRN2.1.1.m.13943,GO:0007283
CHOYP_ADD.2.5.m.15081,GO:0007294
CHOYP_AMACR.1.1.m.21950,GO:0008111
CHOYP_ANK3.7.9.m.43272,GO:0005856
CHOYP_BRAFLDRAFT_113696.1.1.m.54166,GO:0051091
CHOYP_BRAFLDRAFT_127065.5.7.m.28848,GO:0005802
CHOYP_BRAFLDRAFT_205939.3.3.m.64021,GO:0007157
CHOYP_BRAFLDRAFT_206907.11.11.m.60959,GO:0007417
CHOYP_BRAFLDRAFT_212086.4.11.m.42448,GO:0030955
CHOYP_BRAFLDRAFT_246447.1.1.m.30255,GO:0007417
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0005737
CHOYP_BRAFLDRAFT_277920.1.1.m.28845,GO:0030515
CHOYP_BRAFLDRAFT_278918.4.5.m.39356,GO:0055114
CHOYP_BRAFLDRAFT_59154.3.3.m.53255,GO:0043130
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0005524
CHOYP_BRAFLDRAFT_84054.1.2.m.8523,GO:0046603
CHOYP_C10.1.2.m.23678,GO:0048593
CHOYP_CCBL1.1.1.m.30637,GO:0047804
CHOYP_CELF4.1.1.m.22429,GO:1990904
CHOYP_CP3AB.4.4.m.47872,GO:0032451
CHOYP_DCDC2.7.7.m.46807,GO:0005930
CHOYP_DDX47.1.1.m.11144,GO:0008625
CHOYP_EPN4.1.3.m.10807,GO:0030276
CHOYP_EXOS3.1.1.m.10596,GO:0005654
CHOYP_FEN1.1.1.m.66181,GO:0006281
CHOYP_GOPC.1.1.m.45489,GO:0008022
CHOYP_GSTO1.1.2.m.14745,GO:0019852
CHOYP_LOC100123907.1.1.m.2987,GO:0006221
CHOYP_LOC100222774.1.1.m.56990,GO:1905202
CHOYP_LOC100367137.1.1.m.23977,GO:0031365
CHOYP_LOC100367581.3.3.m.56472,GO:0048536
CHOYP_LOC100367637.1.1.m.55661,GO:0005737
CHOYP_LOC100368004.1.1.m.62584,GO:0046872
CHOYP_LOC100369712.1.1.m.64282,GO:0005737
CHOYP_LOC100372473.3.5.m.39839,GO:0005829
CHOYP_LOC100373578.1.1.m.478,GO:0042073
CHOYP_LOC100378487.1.1.m.64108,GO:0014069
CHOYP_LOC100561410.1.1.m.58687,GO:0043312
CHOYP_LOC100693418.2.2.m.56971,GO:0009972
CHOYP_LOC100890753.1.3.m.50299,GO:0008013
CHOYP_LOC100909243.1.1.m.22728,GO:0005829
CHOYP_LOC101072591.1.1.m.1861,GO:0033365
CHOYP_LOC101076180.1.1.m.41749,GO:0030690
CHOYP_LOC101169131.2.2.m.32499,GO:0043161
CHOYP_LOC576498.1.1.m.10455,GO:1905505
CHOYP_LOC764898.1.1.m.28118,GO:0030154
CHOYP_MET14.1.1.m.5073,GO:0019827
CHOYP_MICPUN_58704.1.1.m.54967,GO:0035794
CHOYP_NEMVEDRAFT_V1G235461.1.1.m.28341,GO:0055114
CHOYP_PCDH9.5.5.m.59488,GO:0004535
CHOYP_POLR3K.1.1.m.8423,GO:0006386
CHOYP_SODM.2.2.m.62946,GO:0031226
CHOYP_TBA1A.2.4.m.19573,GO:0007017
CHOYP_TBG1.1.1.m.28190,GO:0000930
CHOYP_TRIADDRAFT_49883.1.1.m.29857,GO:0006542
CHOYP_TXN4A.1.2.m.59542,GO:0046540
CHOYP_TXND3.2.4.m.21415,GO:0030154
CHOYP_UBE2C.1.1.m.55757,GO:0051301
CHOYP_VOLCADRAFT_89567.1.1.m.27272,GO:0035794
CHOYP_XRN2.1.1.m.13943,GO:0008409
CHOYP_ADD.2.5.m.15081,GO:0007411
CHOYP_AMACR.1.1.m.21950,GO:0008206
CHOYP_ANK3.7.9.m.43272,GO:0005886
CHOYP_BRAFLDRAFT_113696.1.1.m.54166,GO:0061629
CHOYP_BRAFLDRAFT_127065.5.7.m.28848,GO:0007155
CHOYP_BRAFLDRAFT_205939.3.3.m.64021,GO:0007601
CHOYP_BRAFLDRAFT_206907.11.11.m.60959,GO:0007584
CHOYP_BRAFLDRAFT_212086.4.11.m.42448,GO:0051725
CHOYP_BRAFLDRAFT_246447.1.1.m.30255,GO:0007584
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0005829
CHOYP_BRAFLDRAFT_277920.1.1.m.28845,GO:0030688
CHOYP_BRAFLDRAFT_59154.3.3.m.53255,GO:0044772
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0005739
CHOYP_BRAFLDRAFT_84054.1.2.m.8523,GO:0051289
CHOYP_C10.1.2.m.23678,GO:0050890
CHOYP_CCBL1.1.1.m.30637,GO:0070189
CHOYP_CP3AB.4.4.m.47872,GO:0043231
CHOYP_DCDC2.7.7.m.46807,GO:0006968
CHOYP_EPN4.1.3.m.10807,GO:0048471
CHOYP_EXOS3.1.1.m.10596,GO:0005730
CHOYP_FEN1.1.1.m.66181,GO:0006284
CHOYP_GOPC.1.1.m.45489,GO:0010360
CHOYP_GSTO1.1.2.m.14745,GO:0032259
CHOYP_LOC100123907.1.1.m.2987,GO:0009041
CHOYP_LOC100367137.1.1.m.23977,GO:0046872
CHOYP_LOC100367637.1.1.m.55661,GO:0005739
CHOYP_LOC100369712.1.1.m.64282,GO:0005829
CHOYP_LOC100372473.3.5.m.39839,GO:0006468
CHOYP_LOC100373578.1.1.m.478,GO:0045503
CHOYP_LOC100378487.1.1.m.64108,GO:0030054
CHOYP_LOC100561410.1.1.m.58687,GO:1904813
CHOYP_LOC100693418.2.2.m.56971,GO:0019858
CHOYP_LOC100890753.1.3.m.50299,GO:0009986
CHOYP_LOC100909243.1.1.m.22728,GO:0005884
CHOYP_LOC101072591.1.1.m.1861,GO:0034067
CHOYP_LOC101076180.1.1.m.41749,GO:0030691
CHOYP_LOC101169131.2.2.m.32499,GO:0061630
CHOYP_LOC764898.1.1.m.28118,GO:0030324
CHOYP_MET14.1.1.m.5073,GO:0021861
CHOYP_MICPUN_58704.1.1.m.54967,GO:0043312
CHOYP_PCDH9.5.5.m.59488,GO:0005634
CHOYP_POLR3K.1.1.m.8423,GO:0008270
CHOYP_SODM.2.2.m.62946,GO:0031902
CHOYP_TBG1.1.1.m.28190,GO:0003924
CHOYP_TRIADDRAFT_49883.1.1.m.29857,GO:0010594
CHOYP_TXN4A.1.2.m.59542,GO:0051301
CHOYP_TXND3.2.4.m.21415,GO:0045454
CHOYP_UBE2C.1.1.m.55757,GO:0070979
CHOYP_VOLCADRAFT_89567.1.1.m.27272,GO:0043312
CHOYP_XRN2.1.1.m.13943,GO:0016235
CHOYP_ADD.2.5.m.15081,GO:0007527
CHOYP_AMACR.1.1.m.21950,GO:0008300
CHOYP_ANK3.7.9.m.43272,GO:0006874
CHOYP_BRAFLDRAFT_127065.5.7.m.28848,GO:0008283
CHOYP_BRAFLDRAFT_205939.3.3.m.64021,GO:0009617
CHOYP_BRAFLDRAFT_206907.11.11.m.60959,GO:0008484
CHOYP_BRAFLDRAFT_212086.4.11.m.42448,GO:0090630
CHOYP_BRAFLDRAFT_246447.1.1.m.30255,GO:0008484
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0005923
CHOYP_BRAFLDRAFT_277920.1.1.m.28845,GO:0045177
CHOYP_BRAFLDRAFT_59154.3.3.m.53255,GO:0045737
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0005829
CHOYP_BRAFLDRAFT_84054.1.2.m.8523,GO:0051294
CHOYP_CP3AB.4.4.m.47872,GO:0050649
CHOYP_DCDC2.7.7.m.46807,GO:0007605
CHOYP_EXOS3.1.1.m.10596,GO:0005737
CHOYP_FEN1.1.1.m.66181,GO:0006309
CHOYP_GOPC.1.1.m.45489,GO:0014069
CHOYP_GSTO1.1.2.m.14745,GO:0035722
CHOYP_LOC100123907.1.1.m.2987,GO:0009142
CHOYP_LOC100367137.1.1.m.23977,GO:0070006
CHOYP_LOC100367637.1.1.m.55661,GO:0005829
CHOYP_LOC100369712.1.1.m.64282,GO:0005845
CHOYP_LOC100372473.3.5.m.39839,GO:0006971
CHOYP_LOC100373578.1.1.m.478,GO:0045504
CHOYP_LOC100378487.1.1.m.64108,GO:0030425
CHOYP_LOC100693418.2.2.m.56971,GO:0030308
CHOYP_LOC100890753.1.3.m.50299,GO:0016790
CHOYP_LOC100909243.1.1.m.22728,GO:0005886
CHOYP_LOC101072591.1.1.m.1861,GO:0042147
CHOYP_LOC101076180.1.1.m.41749,GO:0031491
CHOYP_LOC101169131.2.2.m.32499,GO:0098794
CHOYP_LOC764898.1.1.m.28118,GO:0030992
CHOYP_MET14.1.1.m.5073,GO:0036396
CHOYP_MICPUN_58704.1.1.m.54967,GO:0070062
CHOYP_PCDH9.5.5.m.59488,GO:0005730
CHOYP_POLR3K.1.1.m.8423,GO:0042779
CHOYP_SODM.2.2.m.62946,GO:0032585
CHOYP_TBG1.1.1.m.28190,GO:0005200
CHOYP_TRIADDRAFT_49883.1.1.m.29857,GO:0018345
CHOYP_TXN4A.1.2.m.59542,GO:0071005
CHOYP_VOLCADRAFT_89567.1.1.m.27272,GO:0070062
CHOYP_XRN2.1.1.m.13943,GO:0046872
CHOYP_ADD.2.5.m.15081,GO:0008302
CHOYP_AMACR.1.1.m.21950,GO:0043231
CHOYP_ANK3.7.9.m.43272,GO:0006888
CHOYP_BRAFLDRAFT_127065.5.7.m.28848,GO:0030198
CHOYP_BRAFLDRAFT_205939.3.3.m.64021,GO:0032154
CHOYP_BRAFLDRAFT_206907.11.11.m.60959,GO:0009268
CHOYP_BRAFLDRAFT_246447.1.1.m.30255,GO:0009268
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0008270
CHOYP_BRAFLDRAFT_59154.3.3.m.53255,GO:0051301
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0006915
CHOYP_BRAFLDRAFT_84054.1.2.m.8523,GO:0051647
CHOYP_CP3AB.4.4.m.47872,GO:0070330
CHOYP_DCDC2.7.7.m.46807,GO:0015630
CHOYP_EXOS3.1.1.m.10596,GO:0005829
CHOYP_FEN1.1.1.m.66181,GO:0008409
CHOYP_GOPC.1.1.m.45489,GO:0015031
CHOYP_GSTO1.1.2.m.14745,GO:0042178
CHOYP_LOC100367137.1.1.m.23977,GO:0070084
CHOYP_LOC100367637.1.1.m.55661,GO:0036245
CHOYP_LOC100369712.1.1.m.64282,GO:0006397
CHOYP_LOC100372473.3.5.m.39839,GO:0018107
CHOYP_LOC100373578.1.1.m.478,GO:0060271
CHOYP_LOC100378487.1.1.m.64108,GO:0030426
CHOYP_LOC100693418.2.2.m.56971,GO:0034774
CHOYP_LOC100890753.1.3.m.50299,GO:0019903
CHOYP_LOC100909243.1.1.m.22728,GO:0006264
CHOYP_LOC101072591.1.1.m.1861,GO:0043001
CHOYP_LOC101076180.1.1.m.41749,GO:0031497
CHOYP_LOC101169131.2.2.m.32499,GO:0098978
CHOYP_LOC764898.1.1.m.28118,GO:0035735
CHOYP_MET14.1.1.m.5073,GO:0042063
CHOYP_PCDH9.5.5.m.59488,GO:0005737
CHOYP_POLR3K.1.1.m.8423,GO:0045087
CHOYP_SODM.2.2.m.62946,GO:0035646
CHOYP_TBG1.1.1.m.28190,GO:0005525
CHOYP_TRIADDRAFT_49883.1.1.m.29857,GO:0019706
CHOYP_ADD.2.5.m.15081,GO:0014069
CHOYP_ANK3.7.9.m.43272,GO:0006897
CHOYP_BRAFLDRAFT_127065.5.7.m.28848,GO:0031012
CHOYP_BRAFLDRAFT_205939.3.3.m.64021,GO:0038023
CHOYP_BRAFLDRAFT_206907.11.11.m.60959,GO:0009986
CHOYP_BRAFLDRAFT_246447.1.1.m.30255,GO:0009986
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0009597
CHOYP_BRAFLDRAFT_59154.3.3.m.53255,GO:0061575
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0006919
CHOYP_CP3AB.4.4.m.47872,GO:0101020
CHOYP_DCDC2.7.7.m.46807,GO:0019894
CHOYP_EXOS3.1.1.m.10596,GO:0006364
CHOYP_FEN1.1.1.m.66181,GO:0017108
CHOYP_GOPC.1.1.m.45489,GO:0016020
CHOYP_GSTO1.1.2.m.14745,GO:0045174
CHOYP_LOC100367637.1.1.m.55661,GO:0043069
CHOYP_LOC100369712.1.1.m.64282,GO:0008380
CHOYP_LOC100372473.3.5.m.39839,GO:0018209
CHOYP_LOC100373578.1.1.m.478,GO:0097014
CHOYP_LOC100378487.1.1.m.64108,GO:0035235
CHOYP_LOC100693418.2.2.m.56971,GO:0042803
CHOYP_LOC100890753.1.3.m.50299,GO:0030336
CHOYP_LOC100909243.1.1.m.22728,GO:0006457
CHOYP_LOC101076180.1.1.m.41749,GO:0034644
CHOYP_LOC764898.1.1.m.28118,GO:0046872
CHOYP_MET14.1.1.m.5073,GO:0061157
CHOYP_PCDH9.5.5.m.59488,GO:0005829
CHOYP_POLR3K.1.1.m.8423,GO:0051607
CHOYP_SODM.2.2.m.62946,GO:0042470
CHOYP_TBG1.1.1.m.28190,GO:0005634
CHOYP_TRIADDRAFT_49883.1.1.m.29857,GO:0046872
CHOYP_ADD.2.5.m.15081,GO:0016328
CHOYP_ANK3.7.9.m.43272,GO:0010628
CHOYP_BRAFLDRAFT_127065.5.7.m.28848,GO:0050839
CHOYP_BRAFLDRAFT_205939.3.3.m.64021,GO:0042803
CHOYP_BRAFLDRAFT_206907.11.11.m.60959,GO:0010632
CHOYP_BRAFLDRAFT_246447.1.1.m.30255,GO:0010632
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0009615
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0007249
CHOYP_DCDC2.7.7.m.46807,GO:0030111
CHOYP_EXOS3.1.1.m.10596,GO:0034427
CHOYP_FEN1.1.1.m.66181,GO:0030145
CHOYP_GOPC.1.1.m.45489,GO:0019905
CHOYP_GSTO1.1.2.m.14745,GO:0050610
CHOYP_LOC100367637.1.1.m.55661,GO:0043928
CHOYP_LOC100369712.1.1.m.64282,GO:0016070
CHOYP_LOC100372473.3.5.m.39839,GO:0031038
CHOYP_LOC100378487.1.1.m.64108,GO:0036294
CHOYP_LOC100693418.2.2.m.56971,GO:0043097
CHOYP_LOC100890753.1.3.m.50299,GO:0035335
CHOYP_LOC100909243.1.1.m.22728,GO:0006469
CHOYP_LOC101076180.1.1.m.41749,GO:0035067
CHOYP_LOC764898.1.1.m.28118,GO:0070986
CHOYP_MET14.1.1.m.5073,GO:0080009
CHOYP_PCDH9.5.5.m.59488,GO:0007292
CHOYP_SODM.2.2.m.62946,GO:0048757
CHOYP_TBG1.1.1.m.28190,GO:0005737
CHOYP_TRIADDRAFT_49883.1.1.m.29857,GO:1903670
CHOYP_ADD.2.5.m.15081,GO:0030507
CHOYP_ANK3.7.9.m.43272,GO:0010881
CHOYP_BRAFLDRAFT_127065.5.7.m.28848,GO:0050840
CHOYP_BRAFLDRAFT_205939.3.3.m.64021,GO:0050839
CHOYP_BRAFLDRAFT_206907.11.11.m.60959,GO:0010976
CHOYP_BRAFLDRAFT_246447.1.1.m.30255,GO:0010976
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0010628
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0007257
CHOYP_DCDC2.7.7.m.46807,GO:0035556
CHOYP_EXOS3.1.1.m.10596,GO:0034475
CHOYP_FEN1.1.1.m.66181,GO:0043137
CHOYP_GOPC.1.1.m.45489,GO:0030054
CHOYP_GSTO1.1.2.m.14745,GO:0055114
CHOYP_LOC100367637.1.1.m.55661,GO:0045292
